time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
584640,1740,336.0,52288,6568.440881470001,11,2273.7614279247464,0.001,-487.99692680722194,584304
584976,1741,336.0,52314,6512.58797105,11,2023.3684583391462,0.001,-488.358208610898,584640
585312,1742,336.0,52340,6508.425626580001,11,2362.6947978791736,0.001,-488.7340087890625,584976
585648,1743,336.0,52366,6480.8233756300015,11,2429.1200323558987,0.001,-489.06316393897646,585312
585984,1744,336.0,52393,6502.612146490001,11,2335.010133470808,0.001,-489.2756669180734,585648
586320,1745,336.0,52419,6508.26406666,11,2440.549878438314,0.001,-489.6386043003627,585984
586656,1746,336.0,52445,6443.4761911099995,11,2391.3190500168575,0.001,-490.25128500802174,586320
586992,1747,336.0,52471,6389.80580079,11,2165.1915906270347,0.001,-490.3055523463658,586656
587328,1748,336.0,52497,6442.162998460001,11,2248.7569313049316,0.001,-490.57687087286087,586992
587664,1749,336.0,52523,6446.32985806,11,2330.1186999366396,0.001,-490.9417592003232,587328
588000,1750,336.0,52549,6442.953197129999,11,2195.465231577555,0.001,-491.3590925307501,587664
588336,1751,336.0,52575,6520.727341629999,11,1987.6874425978888,0.001,-491.7004040309361,588000
588672,1752,336.0,52600,6532.7343412,11,2305.1292172386534,0.001,-492.0469827197847,588336
589008,1753,336.0,52627,6529.014376470001,11,2300.648247128441,0.001,-492.2262878417969,588672
589344,1754,336.0,52654,6524.150594549999,11,2183.67989894322,0.001,-492.7383642650786,589008
589680,1755,336.0,52680,6522.4080394500015,11,2506.843046642485,0.001,-492.76923116048175,589344
590016,1756,336.0,52705,6528.77080417,11,2259.10798844837,0.001,-493.3413376581101,589680
590352,1757,336.0,52731,6536.859914250002,11,2463.5509966895693,0.001,-493.62579854329425,590016
590688,1758,336.0,52758,6637.85152347,11,2335.2657743181503,0.001,-493.9189456758045,590352
591024,1759,336.0,52783,6665.067396719999,11,2228.5101665315174,0.001,-494.1435307094029,590688
591360,1760,336.0,52810,6603.40455641,11,2425.491219656808,0.001,-494.6151709783645,591024
591696,1761,336.0,52836,6557.812865650001,11,2586.7960424877347,0.001,-494.89576993669783,591360
592032,1762,336.0,52864,6617.23436493,11,2161.2262852986655,0.001,-495.1752833411807,591696
592368,1763,336.0,52892,6631.40214609,11,2252.5147227332704,0.001,-495.70637421380906,592032
592704,1764,336.0,52918,6626.552021369999,11,2421.800847189767,0.001,-495.94973936535064,592368
593040,1765,336.0,52944,6665.341724070001,11,2405.628370012556,0.001,-496.23517426990327,592704
593376,1766,336.0,52969,6655.462143530001,11,2370.993873777844,0.001,-496.36280350458054,593040
593712,1767,336.0,52996,6636.716329730002,11,2284.7331263224282,0.001,-496.9809724716913,593376
594048,1768,336.0,53023,6625.755219050001,11,2345.1427232651486,0.001,-497.16640890212284,593712
594384,1769,336.0,53049,6764.16814295,11,2437.374089377267,0.001,-497.6656494140625,594048
594720,1770,336.0,53077,6759.144350130002,11,2311.25742267427,0.001,-497.61185745965867,594384
595056,1771,336.0,53104,6777.402561370001,11,2240.0441912696474,0.001,-498.17923046293714,594720
595392,1772,336.0,53130,6812.871817859999,11,2462.0678925287157,0.001,-498.50809660412017,595056
595728,1773,336.0,53156,6821.099749470001,11,2391.5605835687547,0.001,-498.8767400469099,595392
596064,1774,336.0,53182,6737.432084479999,11,2239.2806787036716,0.001,-499.06496447608583,595728
596400,1775,336.0,53208,6783.234781290001,11,2325.683062235514,0.001,-499.5305399213518,596064
596736,1776,336.0,53236,6757.96232598,11,2482.408383324033,0.001,-499.8418128603981,596400
597072,1777,336.0,53262,6794.67218417,11,2502.3665486290342,0.001,-500.012691679455,596736
597408,1778,336.0,53288,6828.36442828,11,2666.272886185419,0.001,-500.51561609903973,597072
597744,1779,336.0,53315,6876.42049664,11,2129.061771029518,0.001,-500.8354899088542,597408
598080,1780,336.0,53341,6838.98378365,11,2207.256766364688,0.001,-501.12133189610074,597744
598416,1781,336.0,53367,6919.031444890001,11,2185.877231416248,0.001,-501.41320927937824,598080
598752,1782,336.0,53395,6873.69722287,11,2067.234808967227,0.001,-501.7147376650856,598416
599088,1783,336.0,53421,6879.556273100001,11,2446.2429976690382,0.001,-502.05270131429035,598752
599424,1784,336.0,53447,6853.423589530001,11,2648.7279871986025,0.001,-502.54521488008044,599088
599760,1785,336.0,53473,6871.426309120002,11,2302.606875828334,0.001,-502.8350944519043,599424
600096,1786,336.0,53499,6885.568350110002,11,2332.8479532514298,0.001,-503.04083760579425,599760
600432,1787,336.0,53526,6952.72321601,11,2322.5312748863585,0.001,-503.36077027093796,600096
600768,1788,336.0,53552,6985.31167871,11,2462.357313973563,0.001,-503.6872665768578,600432
601104,1789,336.0,53578,6991.32486164,11,2563.003426688058,0.001,-504.19168508620487,600768
601440,1790,336.0,53604,6944.5067934200015,11,2338.7416988554455,0.001,-504.49764869326634,601104
601776,1791,336.0,53630,6973.63838106,11,2035.9123611450195,0.001,-504.72634669712613,601440
602112,1792,336.0,53655,6927.80670493,11,2200.12200655256,0.001,-505.17947405860536,601776
602448,1793,336.0,53682,6831.86216794,11,2440.6875357854933,0.001,-505.2654771350679,602112
602784,1794,336.0,53709,6844.28333116,11,2560.060631524949,0.001,-505.90306672595796,602448
603120,1795,336.0,53735,6793.88487523,11,2458.996012551444,0.001,-506.0890154157366,602784
603456,1796,336.0,53761,6802.10558327,11,2288.6013605026974,0.001,-506.491705031622,603120
603792,1797,336.0,53786,6839.755400510002,11,2576.2529378618515,0.001,-506.69086038498654,603456
604128,1798,336.0,53812,6844.654847440001,11,2453.600358508882,0.001,-506.96025993710475,603792
604464,1799,336.0,53838,6824.88239374,11,2378.3806446620397,0.001,-507.2292278834752,604128
604800,1800,336.0,53863,6824.644622769998,11,2544.276509966169,0.001,-507.70234879993257,604464
605136,1801,336.0,53889,6882.977406119999,11,2550.117889949254,0.001,-508.0862630208333,604800
605472,1802,336.0,53915,6894.194627829999,11,2125.333788008917,0.001,-508.15469596499486,605136
605808,1803,336.0,53941,6904.69157848,11,2527.3813540140786,0.001,-508.58326939174106,605472
606144,1804,336.0,53967,6964.601136630001,11,2236.4430961608887,0.001,-508.95694442022415,605808
606480,1805,336.0,53992,6965.42632963,11,2554.468169076102,0.001,-509.32449740455263,606144
606816,1806,336.0,54019,7022.9078610999995,11,2594.1189460754395,0.001,-509.6818807692755,606480
607152,1807,336.0,54045,7000.6515108799995,11,2869.2540361313595,0.001,-509.9609471275693,606816
607488,1808,336.0,54070,6959.859573989999,11,2448.0797220865884,0.001,-510.26192765008835,607152
607824,1809,336.0,54096,6995.4502775500005,11,2365.817649659656,0.001,-510.66363852364674,607488
608160,1810,336.0,54121,6970.339598220001,11,2451.83036059425,0.001,-510.9290084838867,607824
608496,1811,336.0,54147,6988.083468220001,11,2325.717076437814,0.001,-511.29214913504467,608160
608832,1812,336.0,54173,7005.877722840002,11,2178.4887704395114,0.001,-511.6508707318987,608496
609168,1813,336.0,54199,7000.9576414,11,2522.278945741199,0.001,-511.92340669177827,608832
609504,1814,336.0,54224,6999.65908838,11,2280.277783348447,0.001,-512.3547995431082,609168
609840,1815,336.0,54250,6980.611371610001,11,2453.6506472996302,0.001,-512.4499640691848,609504
610176,1816,336.0,54276,7000.812038770001,11,2756.776645842053,0.001,-512.9279389154343,609840
610512,1817,336.0,54303,6960.826908170002,11,2261.6338837033227,0.001,-513.2796725318545,610176
610848,1818,336.0,54329,6954.5595098500025,11,2278.0324921380907,0.001,-513.5648845490955,610512
611184,1819,336.0,54355,6981.23493182,11,2597.5741766066776,0.001,-513.775831858317,610848
611520,1820,336.0,54380,6950.08862461,11,2400.6785541716076,0.001,-514.1622401646206,611184
611856,1821,336.0,54406,6955.1393474,11,2566.9437183198474,0.001,-514.4034273056757,611520
612192,1822,336.0,54432,6890.08078024,11,2498.514416649228,0.001,-514.7399962288993,611856
612528,1823,336.0,54458,6908.771814410001,11,2499.813680921282,0.001,-514.8890086582729,612192
612864,1824,336.0,54483,6889.41047104,11,2315.093187786284,0.001,-515.4923816862561,612528
613200,1825,336.0,54508,6903.00166638,11,2422.4010156903946,0.001,-515.9450129554385,612864
613536,1826,336.0,54534,6902.9206693199985,11,2533.5169904799686,0.001,-516.1584138416108,613200
613872,1827,336.0,54560,6874.809094319999,11,2244.28931590489,0.001,-516.3015412830171,613536
614208,1828,336.0,54585,6808.492087389999,11,2451.1978114900135,0.001,-516.7512030828567,613872
614544,1829,336.0,54611,6792.9520368,11,2439.2583943321592,0.001,-517.0208934602283,614208
614880,1830,336.0,54637,6797.8859948,11,2290.5726992289224,0.001,-517.4884461902436,614544
615216,1831,336.0,54664,6799.822516970001,11,2543.25857598441,0.001,-517.755971636091,614880
615552,1832,336.0,54690,6732.5875628799995,11,2533.9372974577404,0.001,-518.1730383010138,615216
615888,1833,336.0,54716,6719.4722467599995,11,2493.854819524856,0.001,-518.4475152151925,615552
616224,1834,336.0,54742,6695.635902539999,11,2165.646733601888,0.001,-518.8317529587518,615888
616560,1835,336.0,54768,6686.223063140001,11,2613.762209756034,0.001,-519.0298222133091,616224
616896,1836,336.0,54795,6711.350744759998,11,371012.7711099897,0.001,-479.07287851969403,616560
617232,1837,336.0,54820,6743.48897667,11,2596.813891819545,0.001,-519.5415289742606,616896
617568,1838,336.0,54846,6707.565472209998,11,2437.0006648472377,0.001,-519.5088293892996,617232
617904,1839,336.0,54871,6761.754060009998,11,2363.3049596150718,0.001,-519.47681027367,617568
618240,1840,336.0,54898,6754.861548070001,11,2359.8618887038456,0.001,-519.6214338030134,617904
618576,1841,336.0,54924,6809.515509899999,11,2482.558434259324,0.001,-519.4392445882162,618240
618912,1842,336.0,54950,6810.20325907,11,2464.166121528262,0.001,-519.59972962879,618576
619248,1843,336.0,54976,6837.107186339999,11,2626.548328944615,0.001,-519.601910909017,618912
619584,1844,336.0,55002,6832.43962102,11,2582.32734861828,0.001,-519.8603544689361,619248
619920,1845,336.0,55030,6888.42758911,11,2341.195458911714,0.001,-519.9686210269019,619584
620256,1846,336.0,55056,6966.07620081,11,2123.6487239655994,0.001,-520.0304183959961,619920
620592,1847,336.0,55082,6956.608142600001,11,2292.3659086681546,0.001,-520.043082464309,620256
620928,1848,336.0,55108,6871.1686161200005,11,26518.259882064092,0.001,-519.8229448227655,620592
621264,1849,336.0,55134,6882.955495070001,11,2417.1059775579542,0.001,-520.3699754987445,620928
621600,1850,336.0,55160,6868.17725501,11,2466.062017531622,0.001,-520.3999782743908,621264
621936,1851,336.0,55187,6876.599310840001,11,2701.9896839686803,0.001,-520.8978489467075,621600
622272,1852,336.0,55212,6878.75490581,11,2443.434795742943,0.001,-521.0326152983166,621936
622608,1853,336.0,55238,6866.48262016,11,2244.5683145068942,0.001,-521.1629943847656,622272
622944,1854,336.0,55265,6874.178045609999,11,2407.8196580069407,0.001,-521.4561651320685,622608
623280,1855,336.0,55290,6906.373403969999,11,2323.3185668218703,0.001,-521.848737080892,622944
623616,1856,336.0,55316,6891.519755179999,11,2224.711005437942,0.001,-522.1005695887974,623280
623952,1857,336.0,55341,6898.747213119999,11,2153.887761797224,0.001,-522.2386263892764,623616
624288,1858,336.0,55367,6863.336689510001,11,2280.5904088701523,0.001,-522.6705616542271,623952
624624,1859,336.0,55394,6846.25415622,11,2522.104977562314,0.001,-522.9376609438941,624288
624960,1860,336.0,55420,6853.78244735,11,2208.3207904270716,0.001,-523.1518100556873,624624
625296,1861,336.0,55446,6838.0909611199995,11,2474.0783607846215,0.001,-523.5506155831473,624960
625632,1862,336.0,55472,6787.868003929999,11,2277.008012499128,0.001,-523.6886037190756,625296
625968,1863,336.0,55498,6778.13689267,11,2496.8989259629025,0.001,-524.2194602603004,625632
626304,1864,336.0,55524,6764.4027025099995,11,2648.2624542599633,0.001,-524.4297140212286,625968
626640,1865,336.0,55551,6734.342066900002,11,2331.914277394613,0.001,-524.8703021094913,626304
626976,1866,336.0,55577,6742.7122463900005,11,2791.1137373788015,0.001,-525.2446339925131,626640
627312,1867,336.0,55604,6762.211787990001,11,2599.448597862607,0.001,-525.4206394013904,626976
627648,1868,336.0,55630,6794.72640945,11,2285.358606610979,0.001,-525.8309892926898,627312
627984,1869,336.0,55656,6720.33311059,11,2502.418701716832,0.001,-526.1250388735816,627648
628320,1870,336.0,55682,6692.613819879999,11,2400.708030337379,0.001,-526.3922834850493,627984
628656,1871,336.0,55708,6722.1658990999995,11,2463.2703790210544,0.001,-526.8908041091192,628320
628992,1872,336.0,55734,6688.577868339999,11,2393.094276064918,0.001,-526.9185696556455,628656
629328,1873,336.0,55761,6696.345352629998,11,2388.6445156279065,0.001,-527.3857142130533,628992
629664,1874,336.0,55786,6712.152212919999,11,2500.0507440112888,0.001,-527.7483291625977,629328
630000,1875,336.0,55812,6733.4640788,11,2703.0690038771854,0.001,-528.1245738438198,629664
630336,1876,336.0,55837,6774.996212479999,11,2713.0929565429688,0.001,-528.4960966564361,630000
630672,1877,336.0,55864,6723.590301309999,11,2033.4796981811523,0.001,-528.7904419671921,630336
631008,1878,336.0,55889,6707.656374899999,11,2699.8979628426687,0.001,-529.0980831327893,630672
631344,1879,336.0,55915,6641.210337799998,11,2465.6748882475354,0.001,-529.3908931187221,631008
631680,1880,336.0,55941,6679.512792829999,11,2450.4864749000185,0.001,-529.682851155599,631344
632016,1881,336.0,55968,6630.008092329999,11,2511.7259748549686,0.001,-530.0307762509301,631680
632352,1882,336.0,55993,6698.185739460001,11,2322.166970207578,0.001,-530.2692297072638,632016
632688,1883,336.0,56019,6708.59548866,11,2440.967437925793,0.001,-530.7213723318918,632352
633024,1884,336.0,56044,6720.643221120001,11,2777.5633484976634,0.001,-530.950214930943,632688
633360,1885,336.0,56069,6683.250967870001,11,2369.9735207330614,0.001,-531.3384581066314,633024
633696,1886,336.0,56095,6659.14200832,11,2517.7525569370814,0.001,-531.6557907831101,633360
634032,1887,336.0,56121,6638.01214714,11,2633.7734778267995,0.001,-532.1307169596354,633696
634368,1888,336.0,56146,6649.24259034,11,2460.282099587577,0.001,-532.0399867466518,634032
634704,1889,336.0,56172,6671.697299830001,11,2401.087787628174,0.001,-532.5587201799665,634368
635040,1890,336.0,56198,6659.39252404,11,2321.738171895345,0.001,-533.038084484282,634704
635376,1891,336.0,56224,6652.837953979999,11,2291.6774362836563,0.001,-533.228619893392,635040
635712,1892,336.0,56250,6637.335521589999,11,2513.5749502636136,0.001,-533.6458089919317,635376
636048,1893,336.0,56276,6726.768393619999,11,2683.613984607515,0.001,-534.0127465384347,635712
636384,1894,336.0,56302,6722.26610462,11,2309.7419437226795,0.001,-534.3018482753208,636048
636720,1895,336.0,56329,6706.76221164,11,2273.5130508059547,0.001,-534.6210305350168,636384
637056,1896,336.0,56355,6780.216899890001,11,2443.871747698103,0.001,-535.0648574829102,636720
637392,1897,336.0,56380,6712.491143410001,11,2474.440259479341,0.001,-535.2789768037342,637056
637728,1898,336.0,56405,6764.925817360001,11,2401.4632350376673,0.001,-535.5164318992978,637392
638064,1899,336.0,56431,6765.784390280001,11,2987.4943838573636,0.001,-535.7409162975493,637728
638400,1900,336.0,56457,6745.243273270002,11,2521.83880342756,0.001,-536.3551450456891,638064
638736,1901,336.0,56487,6662.530704740002,11,2686.6797895885647,0.001,-536.4566465105329,638400
639072,1902,336.0,56513,6628.352573510001,11,2501.1369247436523,0.001,-536.922593616304,638736
639408,1903,336.0,56541,6627.291141980002,11,2542.6046974545434,0.001,-537.0776675996326,639072
639744,1904,336.0,56567,6638.97527763,11,2517.4141778491794,0.001,-537.5861907232376,639408
640080,1905,336.0,56593,6646.139925469999,11,2541.8807447524296,0.001,-537.9138677687872,639744
640416,1906,336.0,56618,6568.64646158,11,2621.0074588230677,0.001,-538.0673602876209,640080
640752,1907,336.0,56643,6633.02152416,11,2166.731878371466,0.001,-538.3857265654065,640416
641088,1908,336.0,56669,6662.36353728,11,2471.5765368143716,0.001,-538.8067114693778,640752
641424,1909,336.0,56695,6621.76045531,11,2439.158470335461,0.001,-539.2507792881557,641088
641760,1910,336.0,56722,6603.94769097,11,2627.3982603890554,0.001,-539.4901577177502,641424
642096,1911,336.0,56747,6526.51179487,11,2416.4942784990585,0.001,-539.7154751732236,641760
642432,1912,336.0,56773,6502.259410150001,11,2546.2621568952286,0.001,-540.0708207629975,642096
642768,1913,336.0,56800,6514.991180200001,11,45104.22547204154,0.001,-540.3242452712286,642432
643104,1914,336.0,56826,6553.008139750001,11,2446.913826897031,0.001,-540.6074487595331,642768
643440,1915,336.0,56852,6546.8658338,11,2577.3645480927967,0.001,-540.5264965239026,643104
643776,1916,336.0,56878,6553.056594070001,11,2380.895350138346,0.001,-540.703977675665,643440
644112,1917,336.0,56905,6596.366093389999,11,2430.7128539312453,0.001,-540.8702730451312,643776
644448,1918,336.0,56932,6601.92738934,11,2241.6022691272556,0.001,-541.188340323312,644112
644784,1919,336.0,56966,6559.589890549999,11,2248.3496308099657,0.001,-541.5190273466565,644448
645120,1920,336.0,56993,6557.33415084,11,2601.594113667806,0.001,-541.6068453107562,644784
645456,1921,336.0,57018,6541.453801539999,11,2870.5801509675525,0.001,-542.0270135062082,645120
645792,1922,336.0,57044,6621.106106769999,11,2484.6866315205893,0.001,-542.0387551443918,645456
646128,1923,336.0,57071,6616.39248541,11,2536.7675668625607,0.001,-542.4189667474656,645792
646464,1924,336.0,57097,6632.855396620002,11,2538.004110608782,0.001,-542.783195132301,646128
646800,1925,336.0,57123,6624.0614291,11,2634.984575907389,0.001,-542.9267919631232,646464
647136,1926,336.0,57149,6608.086405780001,11,2385.2932047162735,0.001,-543.3298365275065,646800
647472,1927,336.0,57176,6625.38425779,11,2605.9290582566036,0.001,-543.5620702107748,647136
647808,1928,336.0,57203,6625.84369559,11,2618.700453258696,0.001,-544.0035309564499,647472
648144,1929,336.0,57230,6657.649159539999,11,2736.3696879432314,0.001,-544.1677580333892,647808
648480,1930,336.0,57256,6700.887787309999,11,2324.6241807483493,0.001,-544.5849754696801,648144
648816,1931,336.0,57282,6749.47515129,11,2619.4341043744766,0.001,-544.8657001313709,648480
649152,1932,336.0,57308,6732.74586401,11,2836.6193544296993,0.001,-545.2794025966099,648816
649488,1933,336.0,57333,6765.833111329999,11,2716.5085916065036,0.001,-545.6704828171503,649152
649824,1934,336.0,57359,6764.139370159999,11,2869.0384014674596,0.001,-545.9295047578357,649488
650160,1935,336.0,57385,6769.084873599999,11,2610.1130896068753,0.001,-546.3110791160947,649824
650496,1936,336.0,57411,6772.617036809999,11,2456.9910389128186,0.001,-546.5305531819662,650160
650832,1937,336.0,57436,6743.215769989999,11,2401.6289903549923,0.001,-546.9782515026275,650496
651168,1938,336.0,57461,6786.21617739,11,2624.3037380036853,0.001,-547.0814619518462,650832
651504,1939,336.0,57488,6713.04341434,11,2485.282088870094,0.001,-547.5641919090634,651168
651840,1940,336.0,57513,6698.9105984,11,2624.130361829485,0.001,-547.8558680216471,651504
652176,1941,336.0,57539,6667.184333119999,11,2610.148014250256,0.001,-548.3206227620443,651840
652512,1942,336.0,57565,6665.705596709999,11,2892.855586097354,0.001,-548.5699731735956,652176
652848,1943,336.0,57590,6606.463485659999,11,2637.1716350373767,0.001,-548.7681546892438,652512
653184,1944,336.0,57615,6594.794287599999,11,2639.2390685308546,0.001,-549.1822095598493,652848
653520,1945,336.0,57641,6544.88036447,11,2475.176320030576,0.001,-549.6841913859049,653184
653856,1946,336.0,57667,6541.243554889999,11,2586.2544021606445,0.001,-549.6697689238049,653520
654192,1947,336.0,57693,6558.76819861,11,2623.69229888916,0.001,-550.2044583275205,653856
654528,1948,336.0,57722,6590.87863238,11,2402.3236808776855,0.001,-550.2361333937872,654192
654864,1949,336.0,57750,6594.54078707,11,2384.6074665614537,0.001,-550.7395342872256,654528
655200,1950,336.0,57777,6589.376245749999,11,2627.1227226257324,0.001,-551.1839988345191,654864
655536,1951,336.0,57803,6568.0097244300005,11,2609.8056362697057,0.001,-551.5438791910807,655200
655872,1952,336.0,57828,6566.508383510001,11,2612.515250614711,0.001,-551.5947625296457,655536
656208,1953,336.0,57855,6570.416969950002,11,2895.035734449114,0.001,-551.8883558000837,655872
656544,1954,336.0,57881,6550.902755670001,11,2840.0487821669803,0.001,-552.3590313139416,656208
656880,1955,336.0,57907,6528.50185412,11,2598.0844010852634,0.001,-552.8220145815894,656544
657216,1956,336.0,57933,6558.233196669999,11,2761.0277739025296,0.001,-553.1000856672015,656880
657552,1957,336.0,57959,6502.956612079999,11,2669.011404128302,0.001,-553.2460316249302,657216
657888,1958,336.0,57984,6509.037888969999,11,2454.2700553167433,0.001,-553.7459444318499,657552
658224,1959,336.0,58011,6492.06804628,11,2474.1337792532786,0.001,-554.0492186773391,657888
658560,1960,336.0,58037,6464.25951006,11,2596.8437581743515,0.001,-554.3195357549758,658224
658896,1961,336.0,58063,6460.272578190001,11,2876.681796300979,0.001,-554.6622085571289,658560
659232,1962,336.0,58089,6452.6930658500005,11,2453.1198683239163,0.001,-554.8628325689407,658896
