rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
336.0,303,-161725.44841427,9067,11,101808,68.799575760251,0.001,632627.5133928572,101472
336.0,304,-162669.20246621,9097,11,102144,69.01268457231068,0.001,636468.2405133928,101808
336.0,305,-162321.58452550002,9126,11,102480,69.34614825248718,0.001,632777.2825520834,102144
336.0,306,-162841.51986332002,9154,11,102816,69.33873757861909,0.001,638632.1546688988,102480
336.0,307,-162485.06909432,9182,11,103152,70.06303823561896,0.001,632801.1806175595,102816
336.0,308,-160606.4700744,9211,11,103488,72.11307383718945,0.001,637322.7170758928,103152
336.0,309,-159774.01450514002,9241,11,103824,70.708755447751,0.001,637500.935639881,103488
336.0,310,-158871.29283543,9271,11,104160,70.91025820232574,0.001,626667.316499256,103824
336.0,311,-157316.33225233,9298,11,104496,71.00384464718047,0.001,627546.1450892857,104160
336.0,312,-157453.32219031,9328,11,104832,71.99206404458909,0.001,632978.3460751488,104496
336.0,313,-157369.36715506,9355,11,105168,72.18405585061936,0.001,627561.0361793155,104832
336.0,314,-156898.17058233003,9385,11,105504,72.11920917601813,0.001,627763.345610119,105168
336.0,315,-156272.91536426003,9415,11,105840,72.61998587562924,0.001,626466.697172619,105504
336.0,316,-157022.52955496,9443,11,106176,72.68386361712501,0.001,630976.1434151785,105840
336.0,317,-155648.57453275,9472,11,106512,72.91837490172614,0.001,627633.6213727678,106176
336.0,318,-157380.24609256999,9501,11,106848,72.95331780115764,0.001,627450.1188616072,106512
336.0,319,-158705.53779483002,9529,11,107184,73.25555494853428,0.001,632351.3297991072,106848
336.0,320,-157898.77647861003,9557,11,107520,74.09150430134365,0.001,624944.5258556547,107184
336.0,321,-157505.77465227002,9585,11,107856,74.78592436654228,0.001,632263.0979352678,107520
336.0,322,-156572.37869332,9614,11,108192,74.54408902213687,0.001,632836.728422619,107856
336.0,323,-156489.18976806002,9643,11,108528,74.92776725405739,0.001,642639.4272693453,108192
336.0,324,-156134.77382074,9669,11,108864,75.64584418705532,0.001,630584.8287760416,108528
336.0,325,-156980.04830964998,9700,11,109200,75.41993581681024,0.001,634454.0359002976,108864
336.0,326,-157659.91205172997,9728,11,109536,75.79393979481289,0.001,631589.2942708334,109200
336.0,327,-157784.48175920997,9757,11,109872,76.53789854049683,0.001,632642.4898623512,109536
336.0,328,-157781.76169071998,9786,11,110208,77.12262398856026,0.001,638304.0041852678,109872
336.0,329,-156390.12409814,9816,11,110544,77.44684351058234,0.001,631215.1896391369,110208
336.0,330,-155710.55528148002,9844,11,110880,77.31076036180768,0.001,631515.6796875,110544
336.0,331,-155089.63583316,9872,11,111216,77.99446750822521,0.001,631668.4308965774,110880
336.0,332,-155585.09512839,9897,11,111552,78.301260471344,0.001,639920.5217633928,111216
336.0,333,-156314.77645117,9928,11,111888,78.58390942074004,0.001,630153.2731584822,111552
336.0,334,-156146.55825645,9957,11,112224,79.36200568789528,0.001,630430.2750186012,111888
336.0,335,-157129.39540407,9986,11,112560,78.49662851151966,0.001,632817.064546131,112224
336.0,336,-157084.15403978003,10015,11,112896,79.24200012570336,0.001,632733.1640625,112560
336.0,337,-156695.85028043998,10043,11,113232,80.12053494226365,0.001,634991.7428385416,112896
336.0,338,-156851.41872693002,10072,11,113568,80.32369942892166,0.001,632537.8734188988,113232
336.0,339,-156328.5998047,10100,11,113904,80.3148060072036,0.001,640691.4563802084,113568
336.0,340,-156626.75430128,10129,11,114240,80.69031404313587,0.001,634170.0502232143,113904
336.0,341,-158117.29630992,10155,11,114576,81.57623820077805,0.001,632294.9026227678,114240
336.0,342,-159163.18349686998,10182,11,114912,81.61236588160197,0.001,630612.0571056547,114576
336.0,343,-158172.12970576997,10211,11,115248,82.15941799254645,0.001,634659.3556547619,114912
336.0,344,-158878.31157174,10241,11,115584,82.44424404416766,0.001,633751.8616071428,115248
336.0,345,-158932.36915894996,10270,11,115920,82.89670424234299,0.001,632311.3953683035,115584
336.0,346,-157655.69948267998,10299,11,116256,82.85550755546207,0.001,629033.851469494,115920
336.0,347,-157601.18245154998,10328,11,116592,83.06350449153355,0.001,640335.5261346726,116256
336.0,348,-156415.47183375998,10357,11,116928,83.29705152057466,0.001,631712.0809151785,116592
336.0,349,-155783.93853710996,10386,11,117264,83.79478851954143,0.001,627749.2625558035,116928
336.0,350,-155991.99102160998,10417,11,117600,83.82939254669915,0.001,621977.1314174107,117264
336.0,351,-157595.15302340998,10444,11,117936,84.75499897911435,0.001,625260.1080729166,117600
336.0,352,-157427.88361439997,10473,11,118272,84.81119516917637,0.001,628044.5745907738,117936
336.0,353,-157998.11556078,10501,11,118608,85.32884223120553,0.001,631302.6219308035,118272
336.0,354,-157769.74397875,10528,11,118944,85.10214639845348,0.001,638193.7021949405,118608
336.0,355,-157180.84675882998,10557,11,119280,85.82768828528268,0.001,630163.4865141369,118944
336.0,356,-154851.97804234998,10585,11,119616,86.3370543888637,0.001,631075.1941034226,119280
336.0,357,-155893.59894572,10615,11,119952,86.45262872605096,0.001,633689.9889322916,119616
336.0,358,-154012.90861104,10644,11,120288,86.85683784030732,0.001,627881.140718006,119952
336.0,359,-153714.42676186,10673,11,120624,87.17223803202312,0.001,624499.7267485119,120288
336.0,360,-154267.9660854,10701,11,120960,87.28672045753116,0.001,626077.242280506,120624
336.0,361,-155379.50600465998,10730,11,121296,87.66860342025757,0.001,623351.5747767857,120960
336.0,362,-156432.0516242,10758,11,121632,88.46371984481812,0.001,625711.0627790178,121296
336.0,363,-157701.48207185,10787,11,121968,88.55477650960286,0.001,631381.9906063988,121632
336.0,364,-156095.68103948,10816,11,122304,88.65725201652164,0.001,626894.18359375,121968
336.0,365,-156332.24272264,10844,11,122640,89.23206776664371,0.001,628184.0147879465,122304
336.0,366,-156098.42352511,10871,11,122976,89.22138675053914,0.001,629271.6437872024,122640
336.0,367,-156705.03181885,10902,11,123312,89.6771377154759,0.001,621650.3142671131,122976
336.0,368,-156618.69503980997,10931,11,123648,90.05888262249175,0.001,629807.3978794643,123312
336.0,369,-156381.82687561,10961,11,123984,90.31780508586338,0.001,631867.1090029762,123648
336.0,370,-156554.80987285,10989,11,124320,90.56595656985328,0.001,623458.6378348215,123984
336.0,371,-155799.97605946998,11015,11,124656,91.32051336197625,0.001,628599.2849702381,124320
336.0,372,-157896.45606737,11044,11,124992,91.08513657251994,0.001,635770.7873883928,124656
336.0,373,-157801.52832261,11072,11,125328,91.79633206412906,0.001,627753.7425595238,124992
336.0,374,-157947.80755286998,11101,11,125664,92.23505928402855,0.001,630636.5954241072,125328
336.0,375,-157536.70396143998,11128,11,126000,91.99760643641154,0.001,630178.4915364584,125664
336.0,376,-158159.34910178997,11156,11,126336,92.50143852688018,0.001,631396.8977864584,126000
336.0,377,-158420.1168745,11185,11,126672,93.09218383970715,0.001,630691.9128534226,126336
336.0,378,-159590.03009634998,11211,11,127008,93.60795922506423,0.001,626830.6569940476,126672
336.0,379,-158370.82160907,11240,11,127344,94.0825926235744,0.001,626988.7395833334,127008
336.0,380,-159105.12050904997,11269,11,127680,94.04751909346808,0.001,625937.0321800595,127344
336.0,381,-159947.32490036,11297,11,128016,94.3167664437067,0.001,634813.566313244,127680
336.0,382,-160156.86293021,11325,11,128352,94.31087800434658,0.001,628681.543061756,128016
336.0,383,-160939.70420998,11352,11,128688,94.98040996279035,0.001,626712.8953683035,128352
336.0,384,-161096.30738442,11380,11,129024,95.33278603780838,0.001,634210.1502046131,128688
336.0,385,-161603.76904976004,11409,11,129360,95.76972800209408,0.001,628654.6023995535,129024
336.0,386,-161666.83832356997,11436,11,129696,96.17583143143426,0.001,625939.2866443453,129360
336.0,387,-162824.65729027998,11465,11,130032,96.39233541488647,0.001,626969.2752046131,129696
336.0,388,-161455.02621095997,11494,11,130368,96.59191592534383,0.001,630396.7978980655,130032
336.0,389,-161078.12389957,11523,11,130704,96.92515632084438,0.001,633077.7726004465,130368
336.0,390,-160882.17401969,11550,11,131040,97.8667239234561,0.001,631012.2145647322,130704
336.0,391,-161115.73716835998,11578,11,131376,97.66313714072818,0.001,625802.564546131,131040
336.0,392,-161162.71603439,11607,11,131712,98.11478705633255,0.001,631026.1238839285,131376
336.0,393,-161244.55744816997,11635,11,132048,98.2899006207784,0.001,629207.0472470238,131712
336.0,394,-161541.83886808,11664,11,132384,98.69443212236676,0.001,630739.7034040178,132048
336.0,395,-161625.25796877997,11693,11,132720,99.26045840127128,0.001,631062.1555989584,132384
336.0,396,-159346.49083636998,11723,11,133056,99.95318240211124,0.001,640237.6684337797,132720
336.0,397,-159177.83380845998,11752,11,133392,99.96614553814842,0.001,633950.6863839285,133056
336.0,398,-158835.79245218995,11782,11,133728,99.98493383044288,0.001,628607.4322916666,133392
336.0,399,-159707.52336129,11812,11,134064,100.6765756834121,0.001,627777.829985119,133728
336.0,400,-158244.97477423,11841,11,134400,101.25615467344012,0.001,629141.2742745535,134064
336.0,401,-157072.14315403003,11870,11,134736,101.28860746111188,0.001,634660.7591145834,134400
336.0,402,-157622.60128253998,11898,11,135072,101.17538701920282,0.001,629922.1754092262,134736
336.0,403,-157019.48157071,11927,11,135408,101.6071258726574,0.001,628766.1329985119,135072
336.0,404,-155431.05579229,11953,11,135744,102.47478065036591,0.001,625043.8473772322,135408
336.0,405,-154294.52139915002,11982,11,136080,102.64863141377766,0.001,627741.6063058035,135744
336.0,406,-153051.81903426998,12011,11,136416,102.29028801690964,0.001,629462.7055431547,136080
336.0,407,-151436.22873729,12041,11,136752,103.40065195446923,0.001,628851.7920386905,136416
336.0,408,-152292.48040062998,12069,11,137088,103.3178844224839,0.001,621516.4312686012,136752
336.0,409,-154300.66354779003,12099,11,137424,103.70926564080375,0.001,625876.7534412203,137088
336.0,410,-153792.54654737,12127,11,137760,104.24637233643304,0.001,630122.3901599703,137424
336.0,411,-153354.57241428,12157,11,138096,104.32290606271653,0.001,631901.3148251488,137760
336.0,412,-153199.37636051996,12186,11,138432,104.96702605202084,0.001,631766.7193080357,138096
336.0,413,-152846.26575271998,12214,11,138768,105.36124983287993,0.001,628956.9460565476,138432
336.0,414,-153421.11184993002,12242,11,139104,105.39176915940784,0.001,630400.781343006,138768
336.0,415,-153368.80754465,12270,11,139440,105.83953055881318,0.001,618556.1556919643,139104
336.0,416,-154152.52648637,12299,11,139776,105.91072684242612,0.001,631440.2593005953,139440
336.0,417,-155433.10446744997,12328,11,140112,106.7690886769976,0.001,626160.7799479166,139776
336.0,418,-153710.20838656,12356,11,140448,106.5052517709278,0.001,626105.7629278274,140112
336.0,419,-151867.57472258,12384,11,140784,106.74830700102306,0.001,625563.0476190476,140448
336.0,420,-151872.04772121002,12414,11,141120,107.62847008023944,0.001,622439.8576078869,140784
336.0,421,-151214.13251006,12443,11,141456,107.49534463882446,0.001,623235.9404761905,141120
336.0,422,-152107.99213402002,12472,11,141792,108.03721477871849,0.001,627258.7815290178,141456
336.0,423,-151541.83581324,12500,11,142128,108.62007052557809,0.001,635308.0444568453,141792
336.0,424,-152965.77366175,12530,11,142464,108.38488174620129,0.001,623129.2027529762,142128
336.0,425,-151709.28870567,12557,11,142800,109.29825442177909,0.001,625051.935639881,142464
336.0,426,-149551.22124651,12587,11,143136,109.71305763153802,0.001,618764.0474330357,142800
336.0,427,-150025.33854270997,12616,11,143472,110.12949278241112,0.001,621759.2723214285,143136
336.0,428,-150669.0189279,12647,11,143808,110.01445154916672,0.001,622619.2606956845,143472
336.0,429,-150655.93194069003,12678,11,144144,110.63534448260353,0.001,621369.2155877976,143808
336.0,430,-149937.06072447004,12707,11,144480,110.53255142484393,0.001,626638.6891741072,144144
336.0,431,-150665.17474392,12737,11,144816,111.17811511811756,0.001,621273.9896763393,144480
336.0,432,-151308.71550248002,12765,11,145152,111.80720994586036,0.001,627187.5461309524,144816
336.0,433,-149728.51448369,12795,11,145488,111.51571591695149,0.001,622036.3336123512,145152
336.0,434,-148562.88070155,12824,11,145824,111.90586067381359,0.001,626908.7288876488,145488
336.0,435,-146932.97125087,12853,11,146160,112.45869604746501,0.001,618494.867094494,145824
336.0,436,-148439.26794276002,12882,11,146496,112.53953674861363,0.001,624161.23828125,146160
336.0,437,-149454.86110365,12911,11,146832,113.67804584049043,0.001,621643.6067708334,146496
336.0,438,-148641.40062404002,12940,11,147168,113.30243074326287,0.001,620883.5035342262,146832
336.0,439,-147524.71570186,12969,11,147504,113.78637985956101,0.001,620564.9377790178,147168
336.0,440,-148029.60024814,12998,11,147840,114.5742209979466,0.001,618482.5778459822,147504
336.0,441,-146867.19620128997,13027,11,148176,113.94591442743938,0.001,628036.585844494,147840
336.0,442,-145755.42797585,13057,11,148512,115.28287644613357,0.001,617799.662202381,148176
336.0,443,-145211.04697753998,13088,11,148848,115.16309611002605,0.001,621591.0908668155,148512
336.0,444,-144039.21209566,13115,11,149184,115.76833236785163,0.001,617266.0872395834,148848
336.0,445,-145048.54129670997,13143,11,149520,115.3556460198902,0.001,618136.8058035715,149184
336.0,446,-144400.63685408997,13171,11,149856,116.4627844946725,0.001,622363.3162202381,149520
336.0,447,-144578.98122349998,13201,11,150192,116.60478846232097,0.001,618250.0431547619,149856
336.0,448,-146875.64037823997,13231,11,150528,117.17170974186489,0.001,622564.4799107143,150192
336.0,449,-147325.28094747,13260,11,150864,117.05924179440453,0.001,612498.07421875,150528
336.0,450,-147374.82168491997,13290,11,151200,117.33836723509289,0.001,621556.345703125,150864
336.0,451,-146916.39419589,13321,11,151536,117.4291080747332,0.001,625404.5625,151200
336.0,452,-146538.74050081,13350,11,151872,118.19491990407307,0.001,623465.4953497024,151536
336.0,453,-146050.51915359,13378,11,152208,117.90202240716843,0.001,622484.7194940476,151872
336.0,454,-145814.73239626997,13406,11,152544,119.15706584567116,0.001,616988.0501302084,152208
336.0,455,-146214.04455284998,13434,11,152880,119.16729472932361,0.001,622743.1903831845,152544
336.0,456,-148171.20770353999,13462,11,153216,119.49055667150589,0.001,620501.10546875,152880
336.0,457,-148659.23809034,13490,11,153552,119.92080815633138,0.001,613606.8641183035,153216
336.0,458,-150561.31178534997,13516,11,153888,120.19896100816273,0.001,626069.7184709822,153552
336.0,459,-150246.85057157002,13546,11,154224,120.55604437419346,0.001,613351.6592261905,153888
336.0,460,-150477.50133948,13575,11,154560,120.53824406578427,0.001,624927.5172991072,154224
336.0,461,-149186.21766911,13603,11,154896,121.61044758842105,0.001,624523.3699776785,154560
336.0,462,-147411.87521348998,13631,11,155232,121.60077129091535,0.001,617618.8843005953,154896
336.0,463,-146990.96390004,13657,11,155568,121.97771594637916,0.001,613181.9138764881,155232
336.0,464,-145506.85281619,13686,11,155904,122.10336017608643,0.001,615976.1121651785,155568
336.0,465,-144620.57616459002,13716,11,156240,122.08307727177937,0.001,617959.798735119,155904
336.0,466,-145253.59263790003,13745,11,156576,122.75573576064338,0.001,612201.1214657738,156240
336.0,467,-143182.64942151,13775,11,156912,122.76244417826335,0.001,615600.3492373512,156576
336.0,468,-143758.65999299998,13804,11,157248,123.64125365302677,0.001,615617.2009858631,156912
336.0,469,-144383.27339662,13833,11,157584,123.29379844665527,0.001,614358.2155877976,157248
336.0,470,-143862.24284099,13860,11,157920,124.24825509389241,0.001,616729.3002232143,157584
336.0,471,-144041.45442638,13886,11,158256,124.4037143389384,0.001,616954.1410900297,157920
336.0,472,-144436.77356531998,13915,11,158592,124.3313863390968,0.001,617857.9134114584,158256
336.0,473,-143585.98913816,13943,11,158928,125.34134079161144,0.001,617683.2688802084,158592
336.0,474,-142503.38278916,13972,11,159264,125.43352429072063,0.001,618215.6635044643,158928
336.0,475,-142185.40142806,14003,11,159600,125.99662494659424,0.001,611923.2492559524,159264
336.0,476,-140651.68372400998,14033,11,159936,126.45758238292876,0.001,620216.591796875,159600
336.0,477,-140976.55593332998,14061,11,160272,126.44799904596238,0.001,615822.3524925595,159936
336.0,478,-140749.21949365997,14088,11,160608,127.11958753494989,0.001,612081.8852306547,160272
336.0,479,-140917.39038304996,14115,11,160944,126.74019338971092,0.001,616559.724702381,160608
336.0,480,-140927.36266254,14145,11,161280,127.74344074158441,0.001,614507.380859375,160944
336.0,481,-141042.03509463,14172,11,161616,128.0062533333188,0.001,615729.8564918155,161280
336.0,482,-141827.51720146,14200,11,161952,128.05714657193138,0.001,603262.6295572916,161616
336.0,483,-140435.49694932002,14229,11,162288,128.24519752320788,0.001,617288.6349516369,161952
336.0,484,-140453.4268436,14258,11,162624,129.01609779539564,0.001,613016.5967261905,162288
336.0,485,-138490.4866463,14288,11,162960,128.9482552437555,0.001,619629.2283296131,162624
336.0,486,-137258.42004461,14315,11,163296,129.31534120014734,0.001,611407.0757068453,162960
336.0,487,-136821.82311332002,14341,11,163632,129.9444033986046,0.001,611275.2717633928,163296
336.0,488,-134767.37362584,14370,11,163968,130.61529970169067,0.001,610121.1863839285,163632
336.0,489,-135419.75396633998,14397,11,164304,129.98263272785005,0.001,613573.6044456845,163968
336.0,490,-135812.67038105,14425,11,164640,130.45727897825697,0.001,609323.0538504465,164304
336.0,491,-134684.00834903997,14454,11,164976,131.24465619950067,0.001,615833.4074590774,164640
