time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20170711:0410,4075000.0,4.43,62.16,2.04,11.03,16.09,1.38,0.0
20170711:0510,16483000.0,111.03,116.61,5.49,21.65,19.31,0.97,0.0
20170711:0610,34102000.0,278.01,156.52,9.04,32.6,22.07,0.9,0.0
20170711:0710,50110000.0,473.37,170.4,12.47,43.58,24.06,0.9,0.0
20170711:0810,61880000.0,638.89,177.03,15.29,54.13,25.62,0.97,0.0
20170711:0910,68900000.0,753.22,177.86,17.25,63.32,27.04,0.97,0.0
20170711:1010,71297000.0,794.37,180.54,18.16,68.94,28.25,1.03,0.0
20170711:1110,69390000.0,770.48,177.13,18.0,67.92,29.22,1.1,0.0
20170711:1210,57696000.0,481.67,290.2,15.23,60.98,29.79,1.17,0.0
20170711:1310,51160000.0,476.42,199.43,14.13,51.26,29.89,1.17,0.0
20170711:1410,33203000.0,187.56,248.64,9.77,40.52,29.89,1.24,0.0
20170711:1510,20392000.0,133.26,151.22,7.67,29.52,29.7,1.17,0.0
20170711:1610,7642000.0,14.5,105.9,4.01,18.63,29.0,0.97,0.0
20170711:1710,2498000.0,0.0,45.77,1.04,8.15,28.06,1.1,0.0
20170711:1810,0.0,0.0,0.0,0.0,0.0,25.62,1.59,0.0
20170711:1910,0.0,0.0,0.0,0.0,0.0,23.35,1.86,0.0
20170711:2010,0.0,0.0,0.0,0.0,0.0,21.64,1.93,0.0
20170711:2110,0.0,0.0,0.0,0.0,0.0,20.39,1.86,0.0
20170711:2210,0.0,0.0,0.0,0.0,0.0,19.48,1.72,0.0
20170711:2310,0.0,0.0,0.0,0.0,0.0,18.68,1.72,0.0
20170712:0010,0.0,0.0,0.0,0.0,0.0,18.02,1.79,0.0
20170712:0110,0.0,0.0,0.0,0.0,0.0,17.48,1.72,0.0
20170712:0210,0.0,0.0,0.0,0.0,0.0,16.93,1.72,0.0
20170712:0310,0.0,0.0,0.0,0.0,0.0,16.35,1.72,0.0
20170712:0410,2997000.0,9.24,47.38,2.51,10.91,16.48,1.59,0.0
20170712:0510,16914000.0,147.47,90.8,5.92,21.54,19.89,1.17,0.0
20170712:0610,35454000.0,328.73,124.6,9.44,32.49,23.13,1.17,0.0
20170712:0710,51476000.0,510.01,147.98,12.72,43.47,25.15,1.72,0.0
20170712:0810,63693000.0,651.3,169.13,15.34,54.01,26.14,2.69,0.0
20170712:0910,71383000.0,767.95,168.82,17.33,63.19,26.76,2.55,0.0
20170712:1010,74742000.0,841.14,149.87,18.43,68.8,27.29,2.48,0.0
20170712:1110,72733000.0,815.26,148.82,18.29,67.81,27.79,2.41,0.0
20170712:1210,59734000.0,492.23,284.85,15.3,60.89,27.9,2.48,0.0
20170712:1310,53448000.0,505.5,181.48,14.36,51.19,27.77,2.55,0.0
20170712:1410,36347000.0,256.84,210.44,10.62,40.47,27.67,2.55,0.0
20170712:1510,20865000.0,144.67,141.9,7.83,29.46,27.06,2.34,0.0
20170712:1610,5013000.0,31.35,64.54,4.97,18.57,26.35,1.72,0.0
20170712:1710,2163000.0,0.0,40.68,0.93,8.08,24.98,0.9,0.0
20170712:1810,0.0,0.0,0.0,0.0,0.0,25.04,0.48,0.0
20170712:1910,0.0,0.0,0.0,0.0,0.0,24.9,0.55,0.0
20170712:2010,0.0,0.0,0.0,0.0,0.0,23.92,0.55,0.0
20170712:2110,0.0,0.0,0.0,0.0,0.0,22.94,0.34,0.0
20170712:2210,0.0,0.0,0.0,0.0,0.0,22.19,0.28,0.0
20170712:2310,0.0,0.0,0.0,0.0,0.0,21.65,0.34,0.0
20170713:0010,0.0,0.0,0.0,0.0,0.0,21.08,0.55,0.0
20170713:0110,0.0,0.0,0.0,0.0,0.0,20.48,0.69,0.0
20170713:0210,0.0,0.0,0.0,0.0,0.0,19.67,0.76,0.0
20170713:0310,0.0,0.0,0.0,0.0,0.0,19.16,0.76,0.0
20170713:0410,3295000.0,7.41,52.27,2.35,10.8,18.98,0.69,0.0
20170713:0510,16725000.0,141.37,94.6,5.82,21.43,19.74,0.34,0.0
20170713:0610,34650000.0,309.46,137.1,9.27,32.38,22.83,0.28,0.0
20170713:0710,50954000.0,491.17,159.99,12.57,43.36,23.7,1.17,0.0
20170713:0810,62095000.0,603.0,199.36,15.0,53.9,24.58,1.79,0.0
20170713:0910,70456000.0,725.46,195.49,17.02,63.06,24.77,2.07,0.0
20170713:1010,69975000.0,645.62,269.69,17.06,68.66,24.85,2.14,0.0
20170713:1110,41308000.0,103.47,421.98,10.76,67.68,25.05,2.21,0.0
20170713:1210,44618000.0,169.57,399.18,11.56,60.8,25.74,2.34,0.0
20170713:1310,48965000.0,338.3,279.7,12.82,51.12,24.8,2.76,0.0
20170713:1410,31104000.0,117.11,274.48,8.62,40.4,23.01,2.55,0.0
20170713:1510,21134000.0,133.59,150.63,7.63,29.4,23.19,2.0,0.0
20170713:1610,7136000.0,19.57,94.45,4.32,18.5,22.83,1.72,0.0
20170713:1710,2257000.0,0.0,41.53,0.94,8.01,22.41,1.38,0.0
20170713:1810,0.0,0.0,0.0,0.0,0.0,21.37,1.03,0.0
20170713:1910,0.0,0.0,0.0,0.0,0.0,20.06,1.38,0.0
20170713:2010,0.0,0.0,0.0,0.0,0.0,18.86,1.52,0.0
20170713:2110,0.0,0.0,0.0,0.0,0.0,17.88,1.52,0.0
20170713:2210,0.0,0.0,0.0,0.0,0.0,17.23,1.24,0.0
20170713:2310,0.0,0.0,0.0,0.0,0.0,16.98,1.1,0.0
20170714:0010,0.0,0.0,0.0,0.0,0.0,16.26,1.17,0.0
20170714:0110,0.0,0.0,0.0,0.0,0.0,15.53,1.17,0.0
20170714:0210,0.0,0.0,0.0,0.0,0.0,14.9,1.17,0.0
20170714:0310,0.0,0.0,0.0,0.0,0.0,14.62,1.03,0.0
20170714:0410,2954000.0,8.62,46.65,2.45,10.68,14.32,0.97,0.0
20170714:0510,17156000.0,148.36,89.18,5.88,21.31,15.54,0.83,0.0
20170714:0610,36577000.0,327.65,124.89,9.39,32.27,16.86,1.45,0.0
20170714:0710,53154000.0,510.17,147.31,12.66,43.25,17.61,1.38,0.0
20170714:0810,64863000.0,651.65,169.5,15.3,53.77,18.87,1.38,0.0
20170714:0910,71947000.0,753.88,178.39,17.19,62.92,20.13,1.31,0.0
20170714:1010,74310000.0,796.2,180.04,18.1,68.51,21.25,1.24,0.0
20170714:1110,71592000.0,742.85,196.88,17.77,67.55,22.15,1.24,0.0
20170714:1210,64873000.0,647.33,194.03,16.5,60.7,22.92,1.31,0.0
20170714:1310,50108000.0,377.3,259.0,13.18,51.04,23.12,1.45,0.0
20170714:1410,28717000.0,86.86,278.51,7.98,40.33,23.52,1.52,0.0
20170714:1510,18038000.0,38.57,199.35,5.53,29.33,23.3,1.79,0.0
20170714:1610,8451000.0,8.39,115.09,3.45,18.43,22.65,1.93,0.0
20170714:1710,2203000.0,0.0,40.68,0.93,7.93,21.63,1.66,0.0
20170714:1810,0.0,0.0,0.0,0.0,0.0,20.3,1.59,0.0
20170714:1910,0.0,0.0,0.0,0.0,0.0,18.65,1.45,0.0
20170714:2010,0.0,0.0,0.0,0.0,0.0,17.12,1.24,0.0
20170714:2110,0.0,0.0,0.0,0.0,0.0,16.36,1.17,0.0
20170714:2210,0.0,0.0,0.0,0.0,0.0,15.75,1.17,0.0
20170714:2310,0.0,0.0,0.0,0.0,0.0,15.17,1.17,0.0
20170715:0010,0.0,0.0,0.0,0.0,0.0,15.0,1.1,0.0
20170715:0110,0.0,0.0,0.0,0.0,0.0,14.65,1.03,0.0
20170715:0210,0.0,0.0,0.0,0.0,0.0,14.11,1.03,0.0
20170715:0310,0.0,0.0,0.0,0.0,0.0,13.94,0.97,0.0
20170715:0410,607000.0,0.0,17.16,0.37,10.56,14.17,0.9,0.0
20170715:0510,12560000.0,26.27,140.68,3.7,21.2,15.58,0.97,0.0
20170715:0610,30480000.0,173.45,205.31,7.83,32.16,17.05,0.9,0.0
20170715:0710,38875000.0,185.75,296.61,9.58,43.13,18.2,0.76,0.0
20170715:0810,42616000.0,166.6,367.14,10.58,53.65,19.84,0.97,0.0
20170715:0910,42864000.0,127.62,410.06,10.81,62.78,20.82,1.45,0.0
20170715:1010,12491000.0,0.0,166.16,3.55,68.35,21.34,1.86,0.0
20170715:1110,25653000.0,7.13,316.61,6.88,67.41,21.55,1.93,0.0
20170715:1210,5614000.0,0.0,83.98,1.79,60.6,21.66,1.93,0.0
20170715:1310,6182000.0,0.0,90.3,1.93,50.96,19.95,1.66,0.0
20170715:1410,10891000.0,0.0,146.29,3.12,40.26,19.84,1.66,0.0
20170715:1510,1828000.0,0.0,35.22,0.75,29.25,18.61,1.66,0.0
20170715:1610,1378000.0,0.0,28.9,0.62,18.35,17.8,1.1,0.0
20170715:1710,1869000.0,0.0,35.6,0.81,7.84,17.46,0.69,0.0
20170715:1810,0.0,0.0,0.0,0.0,0.0,17.17,0.83,0.0
20170715:1910,0.0,0.0,0.0,0.0,0.0,15.98,1.1,0.0
20170715:2010,0.0,0.0,0.0,0.0,0.0,15.41,0.9,0.0
20170715:2110,0.0,0.0,0.0,0.0,0.0,14.98,0.97,0.0
20170715:2210,0.0,0.0,0.0,0.0,0.0,14.56,0.97,0.0
20170715:2310,0.0,0.0,0.0,0.0,0.0,14.3,0.97,0.0
20170716:0010,0.0,0.0,0.0,0.0,0.0,14.14,0.97,0.0
20170716:0110,0.0,0.0,0.0,0.0,0.0,14.05,1.03,0.0
20170716:0210,0.0,0.0,0.0,0.0,0.0,13.8,1.03,0.0
20170716:0310,0.0,0.0,0.0,0.0,0.0,13.66,1.1,0.0
20170716:0410,3263000.0,0.39,52.82,1.2,10.43,13.57,1.1,0.0
20170716:0510,3802000.0,0.0,59.6,1.27,21.08,13.79,1.45,0.0
20170716:0610,2144000.0,0.0,38.83,0.83,32.04,14.33,1.38,0.0
20170716:0710,10117000.0,0.0,133.65,2.85,43.01,13.87,1.86,0.0
20170716:0810,6064000.0,0.0,86.69,1.85,53.52,13.98,1.93,0.0
20170716:0910,11657000.0,0.0,151.71,3.24,62.63,14.57,2.0,0.0
20170716:1010,8690000.0,0.0,117.4,2.51,68.19,14.43,2.41,0.0
20170716:1110,10622000.0,0.0,139.07,2.97,67.27,13.33,2.07,0.0
20170716:1210,7497000.0,0.0,102.95,2.2,60.49,12.84,2.0,0.0
20170716:1310,7895000.0,0.0,107.46,2.29,50.87,12.59,1.79,0.0
20170716:1410,6030000.0,0.0,85.79,1.83,40.18,12.47,1.66,0.0
20170716:1510,4428000.0,0.0,66.83,1.43,29.18,12.35,1.38,0.0
20170716:1610,1686000.0,0.0,32.51,0.69,18.27,12.32,1.38,0.0
20170716:1710,253000.0,0.0,11.02,0.25,7.75,12.11,1.38,0.0
20170716:1810,0.0,0.0,0.0,0.0,0.0,11.75,1.31,0.0
20170716:1910,0.0,0.0,0.0,0.0,0.0,11.21,1.45,0.0
20170716:2010,0.0,0.0,0.0,0.0,0.0,11.08,1.38,0.0
20170716:2110,0.0,0.0,0.0,0.0,0.0,10.97,1.45,0.0
20170716:2210,0.0,0.0,0.0,0.0,0.0,10.92,1.45,0.0
20170716:2310,0.0,0.0,0.0,0.0,0.0,10.88,1.38,0.0
20170717:0010,0.0,0.0,0.0,0.0,0.0,10.89,1.59,0.0
20170717:0110,0.0,0.0,0.0,0.0,0.0,10.86,1.86,0.0
20170717:0210,0.0,0.0,0.0,0.0,0.0,10.82,1.93,0.0
20170717:0310,0.0,0.0,0.0,0.0,0.0,10.88,2.21,0.0
20170717:0410,197000.0,0.0,9.93,0.21,10.31,10.94,1.79,0.0
20170717:0510,1106000.0,0.0,24.38,0.52,20.96,11.05,2.07,0.0
20170717:0610,2179000.0,0.0,38.83,0.83,31.92,11.36,2.34,0.0
20170717:0710,5211000.0,0.0,75.86,1.62,42.89,11.62,2.14,0.0
20170717:0810,18206000.0,0.0,223.95,4.78,53.39,11.84,2.34,0.0
20170717:0910,38385000.0,68.26,390.05,9.43,62.48,12.22,2.21,0.0
20170717:1010,35119000.0,37.58,383.87,8.81,68.02,13.83,2.9,0.0
20170717:1110,26154000.0,6.13,312.02,6.77,67.12,15.45,3.79,0.0
20170717:1210,29080000.0,18.66,333.76,7.46,60.37,15.81,3.86,0.0
20170717:1310,8945000.0,0.0,121.01,2.58,50.77,16.16,3.66,0.0
20170717:1410,4789000.0,0.0,72.24,1.54,40.09,16.7,3.72,0.0
20170717:1510,14929000.0,10.52,180.84,4.2,29.09,16.49,3.03,0.0
20170717:1610,6676000.0,0.8,94.26,2.1,18.18,16.02,2.34,0.0
20170717:1710,1701000.0,0.0,33.06,0.75,7.66,15.52,2.07,0.0
20170717:1810,0.0,0.0,0.0,0.0,0.0,15.02,1.86,0.0
20170717:1910,0.0,0.0,0.0,0.0,0.0,14.27,1.72,0.0
20170717:2010,0.0,0.0,0.0,0.0,0.0,14.09,1.59,0.0
20170717:2110,0.0,0.0,0.0,0.0,0.0,13.94,1.38,0.0
20170717:2210,0.0,0.0,0.0,0.0,0.0,13.75,1.31,0.0
20170717:2310,0.0,0.0,0.0,0.0,0.0,13.32,1.1,0.0
20170718:0010,0.0,0.0,0.0,0.0,0.0,12.62,1.03,0.0
20170718:0110,0.0,0.0,0.0,0.0,0.0,12.22,0.97,0.0
20170718:0210,0.0,0.0,0.0,0.0,0.0,11.97,0.9,0.0
20170718:0310,0.0,0.0,0.0,0.0,0.0,11.83,0.9,0.0
20170718:0410,196000.0,0.0,9.93,0.21,10.18,11.59,0.83,0.0
20170718:0510,6074000.0,0.0,86.69,1.85,20.83,13.33,1.03,0.0
20170718:0610,9976000.0,0.0,132.75,2.83,31.8,15.08,1.72,0.0
20170718:0710,20937000.0,13.08,246.66,5.49,42.77,16.09,2.21,0.0
20170718:0810,16769000.0,0.0,212.21,4.53,53.26,16.99,2.69,0.0
20170718:0910,26852000.0,11.58,318.89,7.0,62.33,17.71,3.03,0.0
20170718:1010,55658000.0,265.66,422.18,13.34,67.85,18.51,2.69,0.0
20170718:1110,39705000.0,76.8,410.4,10.04,66.96,19.09,3.1,0.0
20170718:1210,26255000.0,11.81,314.22,6.92,60.25,19.48,3.03,0.0
20170718:1310,23957000.0,12.88,286.12,6.36,50.67,19.65,2.97,0.0
20170718:1410,7488000.0,0.0,105.66,2.26,40.0,19.5,2.48,0.0
20170718:1510,19685000.0,61.52,193.44,6.13,29.0,19.19,2.07,0.0
20170718:1610,8006000.0,3.2,110.22,2.72,18.08,18.79,1.66,0.0
20170718:1710,12000.0,0.0,5.93,0.13,7.55,18.27,1.31,0.0
20170718:1810,0.0,0.0,0.0,0.0,0.0,16.94,1.24,0.0
20170718:1910,0.0,0.0,0.0,0.0,0.0,15.48,1.1,0.0
20170718:2010,0.0,0.0,0.0,0.0,0.0,15.32,0.83,0.0
20170718:2110,0.0,0.0,0.0,0.0,0.0,15.25,0.55,0.0
20170718:2210,0.0,0.0,0.0,0.0,0.0,14.72,0.34,0.0
20170718:2310,0.0,0.0,0.0,0.0,0.0,14.29,0.21,0.0
20170719:0010,0.0,0.0,0.0,0.0,0.0,13.97,0.28,0.0
20170719:0110,0.0,0.0,0.0,0.0,0.0,13.63,0.34,0.0
20170719:0210,0.0,0.0,0.0,0.0,0.0,13.31,0.48,0.0
20170719:0310,0.0,0.0,0.0,0.0,0.0,12.96,0.55,0.0
20170719:0410,3056000.0,6.0,48.46,2.16,10.05,12.75,0.55,0.0
20170719:0510,16858000.0,140.13,91.74,5.63,20.71,13.38,0.28,0.0
20170719:0610,35951000.0,324.28,124.79,9.19,31.68,16.82,0.48,0.0
20170719:0710,51493000.0,480.19,165.05,12.3,42.64,18.57,0.76,0.0
20170719:0810,62813000.0,603.36,198.62,14.82,53.12,19.94,1.1,0.0
20170719:0910,67598000.0,601.08,268.06,15.98,62.17,21.06,1.66,0.0
20170719:1010,69093000.0,585.85,302.63,16.46,67.67,21.7,2.07,0.0
20170719:1110,65591000.0,512.03,327.28,15.88,66.8,22.0,2.14,0.0
20170719:1210,64042000.0,581.06,236.19,15.88,60.12,22.59,2.14,0.0
20170719:1310,51816000.0,411.24,240.7,13.4,50.57,22.44,2.0,0.0
20170719:1410,34407000.0,184.35,248.96,9.58,39.9,22.55,1.93,0.0
20170719:1510,20629000.0,100.44,173.09,6.94,28.91,21.86,1.66,0.0
20170719:1610,7269000.0,17.91,96.28,4.09,17.99,21.6,1.66,0.0
20170719:1710,2214000.0,0.0,40.68,0.93,7.45,20.64,1.24,0.0
20170719:1810,0.0,0.0,0.0,0.0,0.0,18.99,1.31,0.0
20170719:1910,0.0,0.0,0.0,0.0,0.0,17.3,1.24,0.0
20170719:2010,0.0,0.0,0.0,0.0,0.0,16.5,1.1,0.0
20170719:2110,0.0,0.0,0.0,0.0,0.0,15.83,1.1,0.0
20170719:2210,0.0,0.0,0.0,0.0,0.0,15.06,1.1,0.0
20170719:2310,0.0,0.0,0.0,0.0,0.0,14.45,1.1,0.0
20170720:0010,0.0,0.0,0.0,0.0,0.0,14.41,1.03,0.0
20170720:0110,0.0,0.0,0.0,0.0,0.0,14.2,1.03,0.0
20170720:0210,0.0,0.0,0.0,0.0,0.0,13.59,1.17,0.0
20170720:0310,0.0,0.0,0.0,0.0,0.0,13.02,1.24,0.0
20170720:0410,2653000.0,6.86,43.15,2.22,9.91,12.86,1.24,0.0
20170720:0510,16716000.0,142.26,89.15,5.61,20.58,14.77,0.76,0.0
20170720:0610,35835000.0,324.47,124.02,9.16,31.55,18.12,0.9,0.0
20170720:0710,52425000.0,507.83,148.5,12.47,42.51,19.48,1.17,0.0
20170720:0810,64428000.0,663.4,162.61,15.21,52.98,20.82,1.24,0.0
20170720:0910,71420000.0,755.64,178.63,17.04,62.01,21.93,1.31,0.0
20170720:1010,74555000.0,812.89,172.05,18.06,67.49,22.67,1.38,0.0
20170720:1110,71687000.0,732.15,205.25,17.54,66.63,23.21,1.72,0.0
20170720:1210,64955000.0,624.9,210.15,16.19,59.98,23.42,2.0,0.0
20170720:1310,56582000.0,580.53,134.68,14.76,50.45,23.43,2.21,0.0
20170720:1410,40442000.0,381.28,129.2,11.7,39.8,23.23,2.07,0.0
20170720:1510,21545000.0,189.78,104.47,8.27,28.8,22.9,1.86,0.0
20170720:1610,5133000.0,30.74,64.98,4.74,17.88,22.18,1.72,0.0
20170720:1710,1957000.0,0.0,37.29,0.85,7.33,21.14,1.24,0.0
20170720:1810,0.0,0.0,0.0,0.0,0.0,19.27,1.17,0.0
20170720:1910,0.0,0.0,0.0,0.0,0.0,19.05,0.97,0.0
20170720:2010,0.0,0.0,0.0,0.0,0.0,18.83,0.83,0.0
20170720:2110,0.0,0.0,0.0,0.0,0.0,18.0,0.83,0.0
20170720:2210,0.0,0.0,0.0,0.0,0.0,17.37,0.76,0.0
20170720:2310,0.0,0.0,0.0,0.0,0.0,16.78,0.76,0.0
20170721:0010,0.0,0.0,0.0,0.0,0.0,16.33,0.69,0.0
20170721:0110,0.0,0.0,0.0,0.0,0.0,15.92,0.76,0.0
20170721:0210,0.0,0.0,0.0,0.0,0.0,15.42,0.83,0.0
20170721:0310,0.0,0.0,0.0,0.0,0.0,15.11,0.83,0.0
20170721:0410,3210000.0,4.26,51.32,1.93,9.78,14.94,0.9,0.0
20170721:0510,16476000.0,130.98,96.7,5.45,20.45,15.13,0.48,0.0
20170721:0610,35107000.0,311.61,131.86,9.02,31.43,19.16,0.48,0.0
20170721:0710,51532000.0,498.13,154.68,12.37,42.38,20.88,0.83,0.0
20170721:0810,63727000.0,651.42,169.95,15.09,52.84,22.2,1.31,0.0
20170721:0910,71496000.0,755.23,178.85,17.0,61.85,23.22,1.72,0.0
20170721:1010,74789000.0,813.61,172.28,18.04,67.3,24.05,1.86,0.0
20170721:1110,73573000.0,820.33,149.44,18.1,66.45,24.67,1.86,0.0
20170721:1210,66474000.0,701.67,162.75,16.73,59.84,25.05,1.93,0.0
20170721:1310,56440000.0,602.44,120.21,14.9,50.33,25.27,1.93,0.0
20170721:1410,40191000.0,388.21,124.72,11.74,39.69,25.21,1.93,0.0
20170721:1510,21377000.0,193.06,101.91,8.29,28.7,24.88,1.93,0.0
20170721:1610,5024000.0,30.67,64.33,4.7,17.77,24.19,1.72,0.0
20170721:1710,1816000.0,0.0,35.6,0.81,7.21,22.86,1.24,0.0
20170721:1810,0.0,0.0,0.0,0.0,0.0,21.15,0.97,0.0
20170721:1910,0.0,0.0,0.0,0.0,0.0,20.83,0.9,0.0
20170721:2010,0.0,0.0,0.0,0.0,0.0,20.3,0.76,0.0
20170721:2110,0.0,0.0,0.0,0.0,0.0,19.27,0.76,0.0
20170721:2210,0.0,0.0,0.0,0.0,0.0,18.11,0.9,0.0
20170721:2310,0.0,0.0,0.0,0.0,0.0,17.29,0.97,0.0
20170722:0010,0.0,0.0,0.0,0.0,0.0,16.95,0.97,0.0
20170722:0110,0.0,0.0,0.0,0.0,0.0,16.7,0.97,0.0
20170722:0210,0.0,0.0,0.0,0.0,0.0,16.26,1.1,0.0
20170722:0310,0.0,0.0,0.0,0.0,0.0,15.81,1.17,0.0
20170722:0410,3022000.0,4.66,48.89,1.97,9.64,15.21,1.17,0.0
20170722:0510,16262000.0,127.89,97.81,5.38,20.32,16.32,0.69,0.0
20170722:0610,34916000.0,310.9,132.08,8.98,31.3,20.2,0.55,0.0
20170722:0710,51040000.0,497.59,154.92,12.34,42.25,22.05,0.62,0.0
20170722:0810,62386000.0,650.98,170.19,15.05,52.69,23.75,0.62,0.0
20170722:0910,69571000.0,769.74,170.88,17.08,61.68,25.25,0.62,0.0
20170722:1010,72268000.0,829.15,162.14,18.1,67.11,26.4,0.62,0.0
20170722:1110,67032000.0,668.28,244.6,17.04,66.27,27.22,0.62,0.0
20170722:1210,63889000.0,689.45,171.0,16.61,59.69,27.77,0.76,0.0
20170722:1310,53332000.0,539.0,163.35,14.4,50.21,28.03,0.9,0.0
20170722:1410,39124000.0,381.22,129.61,11.64,39.58,28.0,1.03,0.0
20170722:1510,20880000.0,186.27,106.7,8.15,28.59,27.37,0.83,0.0
20170722:1610,5327000.0,28.14,70.31,4.57,17.65,27.05,0.62,0.0
20170722:1710,1971000.0,0.0,38.14,0.87,7.09,25.51,0.62,0.0
20170722:1810,0.0,0.0,0.0,0.0,0.0,25.61,0.62,0.0
20170722:1910,0.0,0.0,0.0,0.0,0.0,22.52,1.17,0.0
20170722:2010,0.0,0.0,0.0,0.0,0.0,21.73,1.17,0.0
20170722:2110,0.0,0.0,0.0,0.0,0.0,20.63,1.24,0.0
20170722:2210,0.0,0.0,0.0,0.0,0.0,20.3,1.17,0.0
20170722:2310,0.0,0.0,0.0,0.0,0.0,19.24,1.24,0.0
20170723:0010,0.0,0.0,0.0,0.0,0.0,18.29,1.38,0.0
20170723:0110,0.0,0.0,0.0,0.0,0.0,17.57,1.45,0.0
20170723:0210,0.0,0.0,0.0,0.0,0.0,16.78,1.52,0.0
20170723:0310,0.0,0.0,0.0,0.0,0.0,15.99,1.59,0.0
20170723:0410,3199000.0,3.33,51.59,1.77,9.49,15.71,1.52,0.0
20170723:0510,15708000.0,107.4,109.98,5.09,20.18,17.92,1.1,0.0
20170723:0610,33696000.0,281.94,148.32,8.69,31.16,22.21,0.83,0.0
20170723:0710,49760000.0,469.53,170.89,12.09,42.11,24.01,0.76,0.0
20170723:0810,61129000.0,626.35,185.63,14.86,52.54,25.72,0.62,0.0
20170723:0910,67665000.0,727.95,196.78,16.77,61.5,27.05,0.48,0.0
20170723:1010,67356000.0,661.89,263.51,16.94,66.91,28.04,0.55,0.0
20170723:1110,55346000.0,346.82,392.9,14.19,66.08,28.48,0.83,0.0
20170723:1210,57145000.0,466.07,299.37,14.82,59.54,28.64,0.76,0.0
20170723:1310,38986000.0,173.32,337.96,10.54,50.08,28.79,0.69,0.0
20170723:1410,20435000.0,21.48,249.93,5.82,39.46,28.87,0.76,0.0
20170723:1510,2176000.0,0.0,41.54,0.89,28.47,28.75,0.69,0.0
20170723:1610,7412000.0,12.89,102.94,3.64,17.53,27.03,0.62,0.0
20170723:1710,1909000.0,0.0,37.29,0.85,6.96,25.63,0.69,0.0
20170723:1810,0.0,0.0,0.0,0.0,0.0,24.72,0.76,0.0
20170723:1910,0.0,0.0,0.0,0.0,0.0,24.45,0.69,0.0
20170723:2010,0.0,0.0,0.0,0.0,0.0,22.3,1.03,0.0
20170723:2110,0.0,0.0,0.0,0.0,0.0,21.6,0.97,0.0
20170723:2210,0.0,0.0,0.0,0.0,0.0,21.65,0.76,0.0
20170723:2310,0.0,0.0,0.0,0.0,0.0,21.11,0.69,0.0
20170724:0010,0.0,0.0,0.0,0.0,0.0,20.23,0.9,0.0
20170724:0110,0.0,0.0,0.0,0.0,0.0,19.46,1.03,0.0
20170724:0210,0.0,0.0,0.0,0.0,0.0,19.07,0.97,0.0
20170724:0310,0.0,0.0,0.0,0.0,0.0,18.66,0.97,0.0
20170724:0410,3213000.0,2.03,52.7,1.54,9.35,18.29,1.03,0.0
20170724:0510,15339000.0,98.11,114.75,4.93,20.05,18.82,0.69,0.0
20170724:0610,21949000.0,64.38,218.74,5.88,31.03,22.63,0.48,0.0
20170724:0710,36754000.0,180.22,291.92,9.27,41.97,24.15,0.28,0.0
20170724:0810,56354000.0,488.49,260.76,13.8,52.39,25.84,0.28,0.0
20170724:0910,64192000.0,589.99,274.21,15.75,61.33,26.89,0.76,0.0
20170724:1010,60068000.0,422.87,376.16,14.94,66.71,27.57,1.24,0.0
20170724:1110,51977000.0,273.97,412.14,13.32,65.89,28.21,1.17,0.0
20170724:1210,4287000.0,0.0,69.53,1.48,59.38,28.44,1.31,0.0
20170724:1310,13744000.0,0.0,186.93,3.99,49.94,28.34,1.59,0.0
20170724:1410,37487000.0,304.16,181.49,10.85,39.33,28.42,2.0,0.0
20170724:1510,20929000.0,178.27,113.44,8.0,28.35,27.67,1.86,0.0
20170724:1610,5353000.0,27.3,70.83,4.47,17.41,26.59,1.31,0.0
20170724:1710,1852000.0,0.0,36.45,0.83,6.82,25.43,1.31,0.0
20170724:1810,0.0,0.0,0.0,0.0,0.0,23.36,1.45,0.0
20170724:1910,0.0,0.0,0.0,0.0,0.0,21.82,1.86,0.0
20170724:2010,0.0,0.0,0.0,0.0,0.0,20.21,1.79,0.0
20170724:2110,0.0,0.0,0.0,0.0,0.0,19.22,1.72,0.0
20170724:2210,0.0,0.0,0.0,0.0,0.0,18.33,1.66,0.0
20170724:2310,0.0,0.0,0.0,0.0,0.0,17.61,1.66,0.0
20170725:0010,0.0,0.0,0.0,0.0,0.0,16.96,1.66,0.0
20170725:0110,0.0,0.0,0.0,0.0,0.0,16.54,1.72,0.0
20170725:0210,0.0,0.0,0.0,0.0,0.0,16.13,1.79,0.0
20170725:0310,0.0,0.0,0.0,0.0,0.0,15.71,1.79,0.0
20170725:0410,3196000.0,1.9,51.98,1.5,9.21,15.77,1.72,0.0
20170725:0510,15825000.0,118.59,102.06,5.17,19.91,18.28,1.31,0.0
20170725:0610,33160000.0,266.2,156.2,8.48,30.89,22.29,1.1,0.0
20170725:0710,46885000.0,372.93,222.69,11.26,41.83,23.95,1.52,0.0
20170725:0810,59950000.0,518.49,246.01,14.01,52.24,25.2,2.9,0.0
20170725:0910,38718000.0,94.13,396.08,9.93,61.15,25.78,3.17,0.0
20170725:1010,64760000.0,473.83,356.01,15.38,66.5,25.97,3.72,0.0
20170725:1110,54965000.0,289.2,408.9,13.49,65.69,25.7,3.59,0.0
20170725:1210,28759000.0,25.02,340.75,7.71,59.21,25.76,3.45,0.0
20170725:1310,9766000.0,0.0,136.36,2.91,49.8,26.35,3.45,0.0
20170725:1410,29595000.0,104.78,271.89,8.15,39.2,25.74,3.17,0.0
