rollout/ep_len_mean,time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
336.0,11,1666,49562,-7523.434101659999,559776,1551.505859375,559440,0.001,196203.3800513858
336.0,11,1667,49591,-7500.996578860001,560112,1580.0608182634626,559776,0.001,273642.3846784319
336.0,11,1668,49620,-7508.40389401,560448,1610.0807173592705,560112,0.001,231039.1485653832
336.0,11,1669,49650,-7581.1873739699995,560784,1608.4523429870605,560448,0.001,179551.97682407923
336.0,11,1670,49679,-7607.0545142599985,561120,1609.7827237447102,560784,0.001,334004.4737723214
336.0,11,1671,49708,-7563.114423679999,561456,1585.4860029674712,561120,0.001,243275.16646321616
336.0,11,1672,49737,-7560.895395299999,561792,1600.5226264227003,561456,0.001,175085.37898181734
336.0,11,1673,49766,-7488.691354500001,562128,1618.3683991205125,561792,0.001,282449.8990362258
336.0,11,1674,49797,-7450.69720031,562464,1616.2732598440987,562128,0.001,232395.74954078312
336.0,11,1675,49826,-7402.774163379999,562800,1637.9953711373466,562464,0.001,174754.9173002697
336.0,11,1676,49855,-7440.06109439,563136,1621.8896039326985,562800,0.001,164630.52125767298
336.0,11,1677,49884,-7440.692738949999,563472,1603.7972392127626,563136,0.001,182883.23434593563
336.0,11,1678,49914,-7476.315154869999,563808,1607.7145398457844,563472,0.001,233513.99319312687
336.0,11,1679,49943,-7507.314663869998,564144,1659.6157088506789,563808,0.001,252561.63106863838
336.0,11,1680,49973,-7515.38548095,564480,1620.1843939281646,564144,0.001,296961.461164202
336.0,11,1681,50002,-7553.15728487,564816,1597.781216757638,564480,0.001,221249.17904808407
336.0,11,1682,50032,-7615.891440449999,565152,1611.086930047898,564816,0.001,237633.85542224703
336.0,11,1683,50062,-7605.3665605099995,565488,1579.3795289539155,565152,0.001,228556.1091889881
336.0,11,1684,50091,-7690.88640715,565824,1622.154925755092,565488,0.001,285720.3730817522
336.0,11,1685,50120,-7668.61130752,566160,1631.0411861964635,565824,0.001,235535.7144659133
336.0,11,1686,50150,-7649.961744090001,566496,1593.2957449413482,566160,0.001,265018.76203845796
336.0,11,1687,50179,-7611.8952496500015,566832,1611.1390197390601,566496,0.001,213052.23974609375
336.0,11,1688,50208,-7692.162878150001,567168,1608.361941746303,566832,0.001,208922.41449265252
336.0,11,1689,50238,-7610.70859688,567504,1537.657740093413,567168,0.001,307065.5523972284
336.0,11,1690,50267,-7685.191243639999,567840,1548.9290313720703,567504,0.001,291818.2021949405
336.0,11,1691,50297,-7686.518801329999,568176,1559.28058497111,567840,0.001,274780.49094354536
336.0,11,1692,50325,-7657.152044789999,568512,1567.500405811128,568176,0.001,158632.35306803384
336.0,11,1693,50354,-7663.144228019998,568848,1570.878020150321,568512,0.001,264771.9547351656
336.0,11,1694,50385,-7664.24065869,569184,1582.5355044773646,568848,0.001,195096.00608026414
336.0,11,1695,50414,-7751.525708349999,569520,1609.7952719188872,569184,0.001,292150.92395600816
336.0,11,1696,50443,-7723.31872393,569856,1551.8142867315382,569520,0.001,181568.68705822172
336.0,11,1697,50472,-7683.602933799999,570192,1528.1393719627745,569856,0.001,261384.73443312873
336.0,11,1698,50501,-7733.2402489,570528,1571.045852842785,570192,0.001,195073.07574172248
336.0,11,1699,50530,-7732.859583740001,570864,1564.88057690575,570528,0.001,294266.83927408856
336.0,11,1700,50559,-7722.457192960001,571200,1585.3585341317314,570864,0.001,235893.38759649367
336.0,11,1701,50588,-7733.9393812299995,571536,1553.8871303740002,571200,0.001,247815.71774437313
336.0,11,1702,50617,-7718.1659312,571872,1561.729687100365,571536,0.001,200363.60397484188
336.0,11,1703,50647,-7734.01381211,572208,1593.9495727902367,571872,0.001,271530.23976934527
336.0,11,1704,50676,-7825.664277219999,572544,1546.9567636762347,572208,0.001,176724.94694591704
336.0,11,1705,50706,-7846.261702079999,572880,1554.368679228283,572544,0.001,225759.0464564732
336.0,11,1706,50736,-7830.002139729998,573216,1567.350716363816,572880,0.001,271534.5827171689
336.0,11,1707,50765,-7819.7198507799985,573552,1574.1608247302827,573216,0.001,234578.83293224516
336.0,11,1708,50794,-7840.9217234299995,573888,1541.9239154997326,573552,0.001,206383.77785528274
336.0,11,1709,50823,-7810.4111968,574224,1548.3959334237236,573888,0.001,248608.33731515068
336.0,11,1710,50852,-7842.70735661,574560,1546.8462640671503,574224,0.001,180999.63113839287
336.0,11,1711,50882,-7821.680321790001,574896,1599.3576313200451,574560,0.001,242800.6457984561
336.0,11,1712,50911,-7840.301202020001,575232,1557.9473034086682,574896,0.001,218869.5931687128
336.0,11,1713,50939,-7797.261018670001,575568,1550.1898872738793,575232,0.001,246628.71214076452
336.0,11,1714,50969,-7759.403323840001,575904,1526.8800386701312,575568,0.001,330395.7961193266
336.0,11,1715,50999,-7765.398946190002,576240,1551.9814473106749,575904,0.001,162837.95774623327
336.0,11,1716,51027,-7761.995964819999,576576,1576.0372714088076,576240,0.001,170211.91914295015
336.0,11,1717,51056,-7722.4006024400005,576912,1565.3461201985676,576576,0.001,141751.518531436
336.0,11,1718,51085,-7703.93164966,577248,1591.7207249232702,576912,0.001,260670.03211030507
336.0,11,1719,51118,-7734.194199719999,577584,1560.1279233296711,577248,0.001,272621.8194870722
336.0,11,1720,51150,-7749.61780064,577920,1531.1598983038039,577584,0.001,209062.07008579798
336.0,11,1721,51179,-7805.009754840001,578256,1587.1638681320917,577920,0.001,465143.9820265997
336.0,11,1722,51208,-7719.320851990001,578592,1552.1269035339355,578256,0.001,159608.47174944196
336.0,11,1723,51238,-7742.395255089999,578928,1532.3686670575823,578592,0.001,152352.11626906623
336.0,11,1724,51268,-7744.38512485,579264,1550.3068235488165,578928,0.001,235935.52200172062
336.0,11,1725,51297,-7774.828443980001,579600,1540.19671358381,579264,0.001,145427.45920526414
336.0,11,1726,51326,-7781.93125048,579936,1567.7278927394323,579600,0.001,166155.17331077938
336.0,11,1727,51356,-7715.885018440001,580272,1568.7982539222353,579936,0.001,260710.5726434617
336.0,11,1728,51385,-7736.14782289,580608,1582.2545928955078,580272,0.001,288995.94112723216
336.0,11,1729,51415,-7704.873083670001,580944,1553.783349536714,580608,0.001,235235.61686779204
336.0,11,1730,51444,-7639.56806885,581280,1548.3430230276924,580944,0.001,250859.07106236048
336.0,11,1731,51473,-7733.26856156,581616,1521.280876159668,581280,0.001,148683.88624790736
336.0,11,1732,51503,-7639.38977685,581952,1515.3746695745558,581616,0.001,282588.1717529297
336.0,11,1733,51532,-7627.949623740001,582288,1536.8181606474377,581952,0.001,145516.33823358445
336.0,11,1734,51561,-7600.44286626,582624,1553.3441156659808,582288,0.001,258973.41885230655
336.0,11,1735,51591,-7622.003294840002,582960,1551.714026496524,582624,0.001,357315.94158644904
336.0,11,1736,51621,-7664.43385471,583296,1508.5990353538878,582960,0.001,176534.5124046689
336.0,11,1737,51650,-7715.55057443,583632,1553.442022777739,583296,0.001,224526.49304780507
336.0,11,1738,51680,-7772.400248600001,583968,1533.6202132815406,583632,0.001,169872.198218936
336.0,11,1739,51709,-7841.51717876,584304,1567.440867287772,583968,0.001,262033.23609561013
336.0,11,1740,51739,-7830.040588499999,584640,1524.9696043105353,584304,0.001,179644.30219959078
336.0,11,1741,51768,-7801.849521669999,584976,1529.0469360351562,584640,0.001,207239.68645368304
336.0,11,1742,51797,-7700.803377889999,585312,1573.7917903718494,584976,0.001,201943.2033110119
336.0,11,1743,51827,-7760.617763279999,585648,1501.5478706359863,585312,0.001,173822.499546596
336.0,11,1744,51857,-7738.07210694,585984,1567.1956821623303,585648,0.001,228851.8221203032
336.0,11,1745,51886,-7735.81656647,586320,1603.263979775565,585984,0.001,221224.78936476936
336.0,11,1746,51915,-7719.248003460001,586656,1659.9547417050317,586320,0.001,249994.49441964287
336.0,11,1747,51945,-7753.7059743,586992,1655.8809830801827,586656,0.001,227572.22378976006
336.0,11,1748,51974,-7711.564583,587328,1644.3507100059874,586992,0.001,239721.98681059337
336.0,11,1749,52003,-7698.399362860001,587664,1684.1098903474353,587328,0.001,333167.3764764695
336.0,11,1750,52032,-7703.71110308,588000,1628.1074271429152,587664,0.001,244919.3552187965
336.0,11,1751,52061,-7677.1085527099995,588336,1635.406352815174,588000,0.001,223042.82120186943
336.0,11,1752,52091,-7673.045523799999,588672,1589.4692351931617,588336,0.001,159937.50648716517
336.0,11,1753,52121,-7613.2647655,589008,1618.8362831842333,588672,0.001,283719.1346144903
336.0,11,1754,52150,-7643.736986710001,589344,1678.1145301092238,589008,0.001,177627.71273949032
336.0,11,1755,52180,-7650.2415972200015,589680,1628.5880301339287,589344,0.001,299198.6789027623
336.0,11,1756,52210,-7650.8762658700025,590016,1657.6892551240467,589680,0.001,161589.67850167412
336.0,11,1757,52239,-7690.492704840001,590352,1659.1643171764556,590016,0.001,212683.03452264695
336.0,11,1758,52270,-7713.887393270001,590688,1677.1110738118489,590352,0.001,351172.26784551714
336.0,11,1759,52299,-7603.1628771099995,591024,1650.166471935454,590688,0.001,260822.29927571616
336.0,11,1760,52328,-7595.54385556,591360,1585.1506576538086,591024,0.001,258730.45610119047
336.0,11,1761,52357,-7545.316380550001,591696,1606.312936147054,591360,0.001,286659.6096307664
336.0,11,1762,52386,-7479.204368720001,592032,1638.618012019566,591696,0.001,175220.92278180804
336.0,11,1763,52416,-7431.978341,592368,1603.1773756118048,592032,0.001,226705.11601911273
336.0,11,1764,52446,-7517.314684020001,592704,1578.9170933678038,592368,0.001,266919.55729747954
336.0,11,1765,52477,-7497.67712247,593040,1585.6136948721748,592704,0.001,216833.66841052828
336.0,11,1766,52507,-7473.734453469998,593376,1567.7571701776415,593040,0.001,161524.17118326822
336.0,11,1767,52537,-7399.286340519999,593712,1593.5207268851143,593376,0.001,206689.36388578868
336.0,11,1768,52567,-7446.214650399999,594048,1578.057204291934,593712,0.001,162928.4888392857
336.0,11,1769,52596,-7406.71415051,594384,1590.9816407703217,594048,0.001,186856.0071265811
336.0,11,1770,52626,-7336.7122242899995,594720,1555.6924654642742,594384,0.001,226042.11875697545
336.0,11,1771,52655,-7264.028921490002,595056,1596.9086888631184,594720,0.001,192596.05783807664
336.0,11,1772,52685,-7211.191357580001,595392,1561.9655807131812,595056,0.001,231801.49194335938
336.0,11,1773,52715,-7294.146653850001,595728,1567.132620493571,595392,0.001,264421.1790015811
336.0,11,1774,52744,-7331.504404650001,596064,1607.6163720630464,595728,0.001,275630.4512532552
336.0,11,1775,52773,-7390.102998560001,596400,1570.5733909606934,596064,0.001,253513.2027297247
336.0,11,1776,52804,-7410.230181530001,596736,1554.5432096208845,596400,0.001,248373.97168550038
336.0,11,1777,52833,-7411.6123081000005,597072,1582.7068810235887,596736,0.001,245956.49838983445
336.0,11,1778,52862,-7379.593194730001,597408,1589.5126546223958,597072,0.001,219247.19289434524
336.0,11,1779,52891,-7349.547952520001,597744,1566.2672969273158,597408,0.001,215762.0671968006
336.0,11,1780,52921,-7364.191736220001,598080,1583.5821218944732,597744,0.001,206612.92081124443
336.0,11,1781,52950,-7278.019202750001,598416,1565.0295831589472,598080,0.001,181362.53159877233
336.0,11,1782,52980,-7241.178995,598752,1524.7286059061687,598416,0.001,324793.72698102676
336.0,11,1783,53009,-7181.98673405,599088,1579.7533552987236,598752,0.001,213491.23661295572
336.0,11,1784,53039,-7164.91681718,599424,1603.9213692801338,599088,0.001,330873.68146623886
336.0,11,1785,53068,-7059.95808611,599760,1569.8046148390997,599424,0.001,236380.39300246467
336.0,11,1786,53097,-7165.0383464199995,600096,1611.34832127889,599760,0.001,290681.5475086031
336.0,11,1787,53126,-7218.16834612,600432,1533.8098642258417,600096,0.001,281107.8390183222
336.0,11,1788,53157,-7177.183455069999,600768,1559.2029491606213,600432,0.001,201227.0927734375
336.0,11,1789,53186,-7235.02897391,601104,1568.5082083202544,600768,0.001,415467.7195347377
336.0,11,1790,53215,-7178.145393969998,601440,1562.925179254441,601104,0.001,182691.43939499627
336.0,11,1791,53245,-7245.037612119999,601776,1540.759072440011,601440,0.001,283889.15324474516
336.0,11,1792,53275,-7208.604981629998,602112,1514.5082542782739,601776,0.001,205676.5288202195
336.0,11,1793,53304,-7185.61102576,602448,1557.54659253075,602112,0.001,246471.0015752883
336.0,11,1794,53333,-7202.115868159999,602784,1587.4106686909993,602448,0.001,224456.39506022134
336.0,11,1795,53362,-7158.916645720001,603120,1576.506545475551,602784,0.001,218143.01140485491
336.0,11,1796,53392,-7163.952956960001,603456,1574.3227573576428,603120,0.001,230534.66607375373
336.0,11,1797,53422,-7222.366453680001,603792,1612.2798198518299,603456,0.001,174180.07433500743
336.0,11,1798,53451,-7146.918629229999,604128,1618.0034762791224,603792,0.001,169175.2262718564
336.0,11,1799,53481,-7164.314656060001,604464,1672.7123242332823,604128,0.001,271373.3630777995
336.0,11,1800,53511,-7144.221655370001,604800,1675.6041942778088,604464,0.001,210170.09733654204
336.0,11,1801,53540,-7113.716163730002,605136,1644.980440412249,604800,0.001,173555.66207449776
336.0,11,1802,53569,-7098.419904420001,605472,1647.2295203435988,605136,0.001,241276.95633951822
336.0,11,1803,53598,-7097.316281700001,605808,1687.394718170166,605472,0.001,239265.35345168342
336.0,11,1804,53628,-7066.797288550001,606144,1598.0084397452217,605808,0.001,242458.96443684897
336.0,11,1805,53658,-7087.232298340001,606480,1658.0512361072358,606144,0.001,197641.424827939
336.0,11,1806,53687,-7086.4717826800015,606816,1639.1073392232258,606480,0.001,180914.92898995537
336.0,11,1807,53716,-7126.626056879999,607152,1616.0010428655714,606816,0.001,259769.98819986978
336.0,11,1808,53746,-7163.927705199999,607488,1624.6078351338704,607152,0.001,195578.18823242188
336.0,11,1809,53775,-7217.8243516,607824,1595.8006117684502,607488,0.001,134437.75898088727
336.0,11,1810,53804,-7244.63757627,608160,1588.7515511285692,607824,0.001,243225.11492047991
336.0,11,1811,53833,-7277.180086460002,608496,1562.4694386436827,608160,0.001,199407.8625953311
336.0,11,1812,53864,-7260.20301084,608832,1598.74267578125,608496,0.001,223590.38271949405
336.0,11,1813,53893,-7314.909948940001,609168,1584.6286419459752,608832,0.001,241409.92600795202
336.0,11,1814,53922,-7341.11296384,609504,1544.2953647431873,609168,0.001,149153.09119233632
336.0,11,1815,53952,-7342.40275638,609840,1621.2739744640533,609504,0.001,230722.7933640253
336.0,11,1816,53981,-7307.64976584,610176,1595.461100442069,609840,0.001,213544.2885858445
336.0,11,1817,54011,-7334.354514440001,610512,1619.7669009254091,610176,0.001,185477.83781505766
336.0,11,1818,54040,-7314.468605970001,610848,1633.1278335934594,610512,0.001,199193.41434733072
336.0,11,1819,54070,-7338.951029360001,611184,1566.194178626651,610848,0.001,179842.87273297991
336.0,11,1820,54099,-7297.987153980001,611520,1578.8101290748232,611184,0.001,278855.2502092634
336.0,11,1821,54128,-7225.195653719999,611856,1584.8687913077217,611520,0.001,178620.86630394345
336.0,11,1822,54157,-7283.96239074,612192,1532.658200945173,611856,0.001,194310.01093982515
336.0,11,1823,54187,-7314.573956929999,612528,1607.3332010904949,612192,0.001,225351.71257672991
336.0,11,1824,54216,-7289.661256030001,612864,1561.4694321042016,612528,0.001,300212.69016229536
336.0,11,1825,54246,-7289.941708099999,613200,1574.8330808367048,612864,0.001,151058.01600864955
336.0,11,1826,54275,-7258.58222159,613536,1577.9904541742235,613200,0.001,219197.18221609932
336.0,11,1827,54305,-7277.839867890001,613872,1570.6810947599865,613536,0.001,251118.50842866444
336.0,11,1828,54335,-7282.326793350001,614208,1566.7541126069568,613872,0.001,252146.9739002046
336.0,11,1829,54365,-7347.32053721,614544,1585.5670305887859,614208,0.001,239254.11279296875
336.0,11,1830,54394,-7432.146017980001,614880,1580.5719351995558,614544,0.001,292808.2842145647
336.0,11,1831,54423,-7447.49558665,615216,1670.1579974946521,614880,0.001,194256.40951683407
336.0,11,1832,54452,-7524.004268090001,615552,1639.6675760178339,615216,0.001,250810.08090355282
336.0,11,1833,54483,-7531.52920792,615888,1621.6112560090564,615552,0.001,249398.78159877233
336.0,11,1834,54512,-7505.96623127,616224,1630.854450952439,615888,0.001,276976.60949125746
336.0,11,1835,54541,-7507.9662109500005,616560,1606.073863801502,616224,0.001,244531.6658528646
336.0,11,1836,54570,-7465.698225720001,616896,1613.7077119009834,616560,0.001,332845.2685081845
336.0,11,1837,54600,-7477.197418390001,617232,1644.0100535438173,616896,0.001,258826.1971609933
336.0,11,1838,54630,-7500.3401429000005,617568,1568.5982391720727,617232,0.001,185941.0161830357
336.0,11,1839,54659,-7474.2341020799995,617904,1602.0665139697846,617568,0.001,191319.2476515997
336.0,11,1840,54688,-7479.79878903,618240,1624.6323420206706,617904,0.001,217345.30299014138
336.0,11,1841,54719,-7485.916906439999,618576,1609.4712686084565,618240,0.001,297888.3509579613
336.0,11,1842,54750,-7508.979563770001,618912,1595.3876529875256,618576,0.001,222893.92882719493
336.0,11,1843,54780,-7470.80059918,619248,1594.538154783703,618912,0.001,258396.3494233631
336.0,11,1844,54809,-7486.12551881,619584,1570.615832010905,619248,0.001,267988.5266985212
336.0,11,1845,54839,-7579.42524477,619920,1562.5024172465007,619584,0.001,338316.82575334824
336.0,11,1846,54869,-7552.73450336,620256,1559.9945660545714,619920,0.001,174812.4734468006
336.0,11,1847,54898,-7535.02840243,620592,1571.4174094427199,620256,0.001,252163.24375697545
