rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates
336.0,11,855120,75100,-112835.18828081999,2545,0.001,34270.168212890625,15186280.96577381,854784
336.0,11,855456,75123,-113037.62885522,2546,0.001,34157.93340773809,16271306.964285715,855120
336.0,11,855792,75145,-112119.17067247002,2547,0.001,34191.83677455357,14351395.953869049,855456
336.0,11,856128,75169,-112326.77519963,2548,0.001,34146.38911365328,17078913.09375,855792
336.0,11,856464,75193,-112591.35282643,2549,0.001,34161.34773763021,15424689.567708334,856128
336.0,11,856800,75217,-111871.36449695998,2550,0.001,34024.35686383928,17634756.382440478,856464
336.0,11,857136,75240,-112639.31190704998,2551,0.001,34248.57219587053,15530787.686755951,856800
336.0,11,857472,75264,-112547.70892165996,2552,0.001,34070.70056733631,17292499.54017857,857136
336.0,11,857808,75287,-112576.35992820997,2553,0.001,34012.603271484375,17415563.273809522,857472
336.0,11,858144,75311,-113780.93581013998,2554,0.001,34081.933384486605,16418180.995535715,857808
336.0,11,858480,75335,-115442.73649750998,2555,0.001,34148.690150669645,16055468.829613095,858144
336.0,11,858816,75359,-116526.41296515001,2556,0.001,34052.98949032738,15074626.129464285,858480
336.0,11,859152,75383,-116526.41296515001,2557,0.001,34186.43500046503,16731919.96279762,858816
336.0,11,859488,75408,-116707.94752860001,2558,0.001,34097.69178989955,16521464.613095239,859152
336.0,11,859824,75432,-116705.38464644,2559,0.001,33943.65936569941,15790185.552083334,859488
336.0,11,860160,75457,-118991.33990063,2560,0.001,34162.13364955357,15457119.254464285,859824
336.0,11,860496,75480,-119393.49886756,2561,0.001,34209.061686197914,16872297.40848214,860160
336.0,11,860832,75504,-118675.55898872,2562,0.001,34147.102701822914,16095056.69419643,860496
336.0,11,861168,75528,-119454.62676788999,2563,0.001,34027.95850771949,16726274.195684524,860832
336.0,11,861504,75554,-118938.88851175999,2564,0.001,33998.90676153274,16092999.707589285,861168
336.0,11,861840,75579,-117051.35829425998,2565,0.001,34039.952473958336,17759939.001488097,861504
336.0,11,862176,75602,-117515.12180292999,2566,0.001,34131.67935035342,15891047.607142856,861840
336.0,11,862512,75625,-118684.68280701,2567,0.001,34097.342529296875,14626502.294642856,862176
336.0,11,862848,75650,-117984.33905861,2568,0.001,34001.31349981399,18525957.31547619,862512
336.0,11,863184,75675,-119604.56690836999,2569,0.001,33977.995361328125,15978846.010416666,862848
336.0,11,863520,75700,-119816.13181208001,2570,0.001,34128.27329799107,15664334.89732143,863184
336.0,11,863856,75724,-119878.7807819,2571,0.001,34049.60527111235,16988056.729166668,863520
336.0,11,864192,75748,-121255.81480443,2572,0.001,34302.19183640253,16074454.60044643,863856
336.0,11,864528,75771,-120553.59119996,2573,0.001,34102.18269856771,15418272.574404761,864192
336.0,11,864864,75794,-120852.74711007002,2574,0.001,34259.52003115699,15450267.685267856,864528
336.0,11,865200,75818,-122434.27214785,2575,0.001,34118.58275204613,14191625.15625,864864
336.0,11,865536,75841,-121960.25778210002,2576,0.001,34154.76927548363,16982787.333333332,865200
336.0,11,865872,75865,-121189.82169098002,2577,0.001,34243.12420944941,15357346.669642856,865536
336.0,11,866208,75889,-121443.66126732001,2578,0.001,34184.38377743676,15598072.55580357,865872
336.0,11,866544,75914,-121898.93841006001,2579,0.001,34018.76581101191,16165467.12202381,866208
336.0,11,866880,75938,-121107.93635563,2580,0.001,34156.65736607143,16342041.93080357,866544
336.0,11,867216,75962,-120632.35166497002,2581,0.001,34233.44483584449,16634093.9375,866880
336.0,11,867552,75986,-120867.27668399,2582,0.001,33887.564360119046,17552798.60267857,867216
336.0,11,867888,76010,-120590.51361285002,2583,0.001,33924.87784830729,16364195.331845239,867552
336.0,11,868224,76033,-121199.05979550003,2584,0.001,33999.33429827009,15965556.409970239,867888
336.0,11,868560,76058,-121846.60723104002,2585,0.001,34120.39683314732,16613901.945684524,868224
336.0,11,868896,76082,-121167.50212205002,2586,0.001,33922.322172619046,16658013.680059524,868560
336.0,11,869232,76105,-121380.72837652,2587,0.001,34024.949834914434,16066155.34077381,868896
336.0,11,869568,76131,-119743.89871508001,2588,0.001,34059.32636951265,15306658.538690476,869232
336.0,11,869904,76160,-120581.68722719999,2589,0.001,33887.04328264509,15427583.729166666,869568
336.0,11,870240,76184,-120416.25021951999,2590,0.001,33954.28091285342,16112753.210565476,869904
336.0,11,870576,76208,-120337.02026576997,2591,0.001,33913.775065104164,15782429.15625,870240
336.0,11,870912,76232,-119161.88832529998,2592,0.001,34141.50053478422,16592038.520833334,870576
336.0,11,871248,76256,-118519.89964506999,2593,0.001,34038.804327101934,16252938.657738095,870912
336.0,11,871584,76280,-119368.63356784999,2594,0.001,34071.641508556546,15702513.752232144,871248
336.0,11,871920,76304,-119368.63356784999,2595,0.001,34118.90073939732,17146377.438988097,871584
336.0,11,872256,76327,-120008.80071472003,2596,0.001,33817.47626023066,14306981.707589285,871920
336.0,11,872592,76350,-120716.57176316,2597,0.001,33957.32225399926,16551945.92782738,872256
336.0,11,872928,76372,-120800.78104016003,2598,0.001,34074.89587983631,16680722.953869049,872592
336.0,11,873264,76396,-122749.91460748,2599,0.001,33794.35250418527,14515703.0,872928
336.0,11,873600,76420,-123810.36681423002,2600,0.001,33978.43234979539,17045596.65922619,873264
336.0,11,873936,76444,-123542.83314950997,2601,0.001,33973.87445359003,13660738.77529762,873600
336.0,11,874272,76468,-124658.25092941997,2602,0.001,33857.626255580355,17437078.15550595,873936
336.0,11,874608,76491,-125296.17427259998,2603,0.001,33875.384149460566,14364134.197916666,874272
336.0,11,874944,76516,-124285.89205761,2604,0.001,34052.87515113467,16506108.65029762,874608
336.0,11,875280,76539,-124168.63544649,2605,0.001,33923.01170712426,14727017.238095239,874944
336.0,11,875616,76563,-125051.16481162002,2606,0.001,33962.94496372768,16749941.54389881,875280
336.0,11,875952,76587,-127941.68674157001,2607,0.001,34008.33153134301,16227929.593005951,875616
336.0,11,876288,76610,-128758.04983167,2608,0.001,34039.66702706473,15725167.197916666,875952
336.0,11,876624,76635,-128979.77618341999,2609,0.001,33907.20033482143,18336906.833333332,876288
336.0,11,876960,76659,-126953.56378734998,2610,0.001,33954.906156994046,16172002.824404761,876624
336.0,11,877296,76683,-128207.43232877998,2611,0.001,33935.254975818454,15478939.92857143,876960
336.0,11,877632,76707,-128346.59685561,2612,0.001,33886.25279017857,15476036.44642857,877296
336.0,11,877968,76731,-128392.76496523999,2613,0.001,33846.16693405878,13599496.02529762,877632
336.0,11,878304,76755,-127801.84089298,2614,0.001,33714.19037155878,15582361.161458334,877968
336.0,11,878640,76779,-129589.75699661001,2615,0.001,33849.15354120164,16617338.011904761,878304
336.0,11,878976,76802,-129875.90764898,2616,0.001,33898.32940383184,14524771.236607144,878640
336.0,11,879312,76826,-130490.65896968,2617,0.001,33844.84198288691,17629176.948660713,878976
336.0,11,879648,76850,-132219.46902472,2618,0.001,33716.61868722098,17989303.15029762,879312
336.0,11,879984,76874,-132128.8416238,2619,0.001,33827.62151227678,18669115.92410714,879648
336.0,11,880320,76898,-131534.12674898,2620,0.001,33870.10765438988,16360807.554315476,879984
336.0,11,880656,76922,-134849.26249777002,2621,0.001,33763.181280226934,15177605.264880951,880320
336.0,11,880992,76945,-133889.14853983,2622,0.001,33822.047607421875,16192229.835565476,880656
336.0,11,881328,76968,-133911.23165878,2623,0.001,33757.76903134301,15920390.972470239,880992
336.0,11,881664,76992,-135753.78377866998,2624,0.001,33922.4088890439,14924056.636904761,881328
336.0,11,882000,77016,-136790.59324386,2625,0.001,33900.18568638393,15446173.5625,881664
336.0,11,882336,77039,-138262.29210063998,2626,0.001,33924.9323265439,16078505.905505951,882000
336.0,11,882672,77062,-138593.49276577,2627,0.001,33944.70696149553,17979630.123511903,882336
336.0,11,883008,77085,-137968.70179232,2628,0.001,33816.405366443454,15544836.71205357,882672
336.0,11,883344,77109,-137280.45653589,2629,0.001,33832.92396763393,17738029.64732143,883008
336.0,11,883680,77132,-136103.16023967997,2630,0.001,33635.6669921875,15998950.495535715,883344
336.0,11,884016,77155,-136736.74383462,2631,0.001,33756.07234700521,15404039.736607144,883680
336.0,11,884352,77178,-136085.79843215,2632,0.001,33944.43358212426,15684747.95610119,884016
336.0,11,884688,77203,-136695.91100290001,2633,0.001,33924.83607700893,13841004.601934524,884352
336.0,11,885024,77227,-134373.83745646002,2634,0.001,33841.45669410342,17198189.86309524,884688
336.0,11,885360,77252,-134253.01064008003,2635,0.001,33758.96961030506,15600578.797619049,885024
336.0,11,885696,77276,-134152.72730811004,2636,0.001,33821.75807989211,17115543.22247024,885360
336.0,11,886032,77300,-134109.68493312,2637,0.001,34007.28503999256,15405586.4375,885696
336.0,11,886368,77324,-133836.31513623,2638,0.001,33765.999720982145,15766249.06919643,886032
336.0,11,886704,77348,-133793.15076732,2639,0.001,33807.38511439732,16336112.742559524,886368
336.0,11,887040,77372,-133333.39904627998,2640,0.001,33958.01146298363,14598017.13467262,886704
336.0,11,887376,77396,-132405.23205283,2641,0.001,33933.933686755954,16741875.25967262,887040
336.0,11,887712,77420,-130556.01668523,2642,0.001,33919.622279575895,16914867.07589286,887376
336.0,11,888048,77443,-129685.68067328,2643,0.001,34055.24608212426,16654173.299107144,887712
336.0,11,888384,77467,-130821.65640456999,2644,0.001,33886.573335193454,18113768.72470238,888048
336.0,11,888720,77492,-129740.71459454,2645,0.001,33875.56287202381,17086068.99032738,888384
336.0,11,889056,77516,-130513.41438883997,2646,0.001,33986.72799246652,17041290.932291668,888720
336.0,11,889392,77540,-130329.90996872999,2647,0.001,33841.14010184152,14997076.364583334,889056
336.0,11,889728,77563,-129977.64617798998,2648,0.001,33915.55352492559,15102860.85044643,889392
336.0,11,890064,77587,-130669.58142092999,2649,0.001,33814.486002604164,15825369.33779762,889728
336.0,11,890400,77613,-133207.25215038,2650,0.001,33916.43221028646,17929366.59672619,890064
336.0,11,890736,77638,-132959.09335725,2651,0.001,33821.67766462053,15560240.08705357,890400
336.0,11,891072,77660,-133213.59029636,2652,0.001,33982.45774042039,16500948.426339285,890736
336.0,11,891408,77683,-133439.64836608001,2653,0.001,33859.82042875744,17330598.95014881,891072
336.0,11,891744,77707,-133216.52566542,2654,0.001,33704.932942708336,14709682.74702381,891408
336.0,11,892080,77732,-133056.04874042,2655,0.001,33753.66550409226,14847109.07142857,891744
336.0,11,892416,77755,-133247.63464911998,2656,0.001,34039.74101329985,15934768.15029762,892080
336.0,11,892752,77779,-133262.88284765,2657,0.001,33902.02055431547,16720057.398065476,892416
336.0,11,893088,77803,-133570.77659119002,2658,0.001,33987.51854306176,16140007.589285715,892752
336.0,11,893424,77826,-134260.58573121,2659,0.001,34064.98085239955,15211380.50967262,893088
336.0,11,893760,77850,-133582.65504460002,2660,0.001,33960.96740141369,15611009.551339285,893424
336.0,11,894096,77874,-133075.5670343,2661,0.001,33830.76559012277,15543828.109375,893760
336.0,11,894432,77897,-134778.20182998,2662,0.001,33884.52912248884,15772170.307291666,894096
336.0,11,894768,77921,-136047.25254028998,2663,0.001,34035.85882859003,15246044.317708334,894432
336.0,11,895104,77944,-135302.50075067,2664,0.001,33853.50840541295,15492615.015625,894768
336.0,11,895440,77968,-135914.47270475,2665,0.001,33997.37567429316,16508903.66294643,895104
336.0,11,895776,77992,-135458.14936462,2666,0.001,33928.863641648066,15772275.122767856,895440
336.0,11,896112,78015,-134993.81378609,2667,0.001,33930.94580078125,17394393.09002976,895776
336.0,11,896448,78038,-136010.30444554,2668,0.001,34041.084077380954,16439755.532738095,896112
336.0,11,896784,78061,-135616.06399162003,2669,0.001,33962.63739304316,15127358.05654762,896448
336.0,11,897120,78085,-134111.85970714,2670,0.001,33934.42111932664,17701449.84970238,896784
336.0,11,897456,78109,-132449.26917271002,2671,0.001,33872.893159412204,16499700.09375,897120
336.0,11,897792,78132,-131992.61508728002,2672,0.001,34100.126139322914,16755949.526041666,897456
336.0,11,898128,78155,-132735.64582533002,2673,0.001,33955.32674153646,15895843.745535715,897792
336.0,11,898464,78178,-132319.92889027,2674,0.001,33923.921514601934,16416623.938988095,898128
336.0,11,898800,78202,-131517.53072052,2675,0.001,33727.91457403274,15539259.500744049,898464
336.0,11,899136,78226,-131050.62459228002,2676,0.001,33785.38604445684,16256858.792410715,898800
336.0,11,899472,78249,-130361.79513582001,2677,0.001,33721.76707821801,15078119.457589285,899136
336.0,11,899808,78273,-130868.09948676001,2678,0.001,33732.87365141369,18439135.54092262,899472
336.0,11,900144,78296,-130204.05806422,2679,0.001,33924.86786179316,16365681.38392857,899808
336.0,11,900480,78321,-131911.41041856998,2680,0.001,33955.850225539434,15102790.030505951,900144
336.0,11,900816,78345,-131880.39649999,2681,0.001,33679.15001860119,15343989.276041666,900480
336.0,11,901152,78368,-128912.30808179999,2682,0.001,33765.33690243676,14822052.811755951,900816
336.0,11,901488,78392,-128839.37827063998,2683,0.001,33484.63133603051,15515922.782738095,901152
336.0,11,901824,78415,-128558.46995807,2684,0.001,33779.49369884672,16797985.098958332,901488
336.0,11,902160,78439,-128732.28318932,2685,0.001,33868.51381138393,16475177.354166666,901824
336.0,11,902496,78463,-130870.11974044,2686,0.001,33648.99900018601,15892916.59672619,902160
336.0,11,902832,78487,-131716.82332314,2687,0.001,33556.42890857515,15896355.924107144,902496
336.0,11,903168,78510,-132890.04485554,2688,0.001,33761.28323800223,16120178.782738095,902832
336.0,11,903504,78534,-132494.76468266,2689,0.001,33644.46593656994,16747673.019345239,903168
336.0,11,903840,78559,-132803.61781127998,2690,0.001,33576.05571056547,14150998.517113095,903504
336.0,11,904176,78583,-134467.25324877002,2691,0.001,33495.45278785342,14658905.992559524,903840
336.0,11,904512,78605,-134551.48172393,2692,0.001,33709.88412620908,15530615.941964285,904176
336.0,11,904848,78629,-134308.48838144002,2693,0.001,33786.6563546317,14746760.289434524,904512
336.0,11,905184,78652,-132662.51949349002,2694,0.001,33667.741001674105,16589570.407738095,904848
336.0,11,905520,78676,-132869.35458055002,2695,0.001,33673.72512090774,16567464.985119049,905184
336.0,11,905856,78700,-133216.98824905002,2696,0.001,33843.82146344866,15054228.83779762,905520
336.0,11,906192,78723,-131794.16671860003,2697,0.001,33669.46235584078,16337742.144345239,905856
336.0,11,906528,78747,-131048.87627515002,2698,0.001,33615.083891369046,15663673.37202381,906192
336.0,11,906864,78770,-131782.16689428,2699,0.001,33719.678920200895,14981287.263392856,906528
336.0,11,907200,78795,-132013.50819153,2700,0.001,33629.504975818454,16014756.695684524,906864
336.0,11,907536,78819,-130511.33998201,2701,0.001,33499.680536179316,14127022.783482144,907200
336.0,11,907872,78842,-129819.40914180997,2702,0.001,33751.89401971726,16415869.30357143,907536
336.0,11,908208,78866,-129550.13071829997,2703,0.001,33710.965494791664,16178445.626488095,907872
336.0,11,908544,78889,-130551.97821065997,2704,0.001,33597.93732561384,17169837.99702381,908208
336.0,11,908880,78913,-129915.37069734,2705,0.001,33714.84584263393,15020077.41592262,908544
336.0,11,909216,78937,-130281.715266,2706,0.001,33649.987141927086,16115063.918154761,908880
336.0,11,909552,78960,-128235.77204621998,2707,0.001,33541.410028366816,16115683.863839285,909216
336.0,11,909888,78984,-127808.48528513999,2708,0.001,33731.77689034598,17790734.401785713,909552
336.0,11,910224,79007,-128087.18529651,2709,0.001,33497.51153273809,15565011.598214285,909888
336.0,11,910560,79031,-130237.80422466999,2710,0.001,33463.2536156064,15023403.719494049,910224
336.0,11,910896,79055,-130015.95082438,2711,0.001,33674.25018601191,14996912.325892856,910560
336.0,11,911232,79078,-129938.97122042999,2712,0.001,33693.50999813988,14998358.314732144,910896
336.0,11,911568,79102,-129301.65921145999,2713,0.001,33673.81011672247,15540064.71577381,911232
336.0,11,911904,79125,-129480.20667766001,2714,0.001,33612.16477167039,15876559.328125,911568
336.0,11,912240,79149,-127139.33217602997,2715,0.001,33528.92751348586,14844146.882440476,911904
336.0,11,912576,79173,-126261.69743620999,2716,0.001,33423.882568359375,16411873.76264881,912240
336.0,11,912912,79197,-126644.73849928999,2717,0.001,33631.86678059896,16785404.52455357,912576
336.0,11,913248,79221,-126479.16823174998,2718,0.001,33537.33933221726,16037813.998511905,912912
336.0,11,913584,79245,-127493.57351512,2719,0.001,33571.07907831101,17333912.71279762,913248
336.0,11,913920,79269,-127323.4686396,2720,0.001,33356.28920200893,16094343.949404761,913584
336.0,11,914256,79293,-124629.98475787003,2721,0.001,33363.64568219866,16367054.632440476,913920
336.0,11,914592,79317,-124575.43297041001,2722,0.001,33337.28054082961,15813944.538690476,914256
336.0,11,914928,79341,-124384.25917850001,2723,0.001,33558.95579892113,16154838.919642856,914592
336.0,11,915264,79365,-123011.17799380001,2724,0.001,33571.74767485119,17048555.401785713,914928
336.0,11,915600,79389,-122694.31358034998,2725,0.001,33382.91021437872,18193194.10639881,915264
336.0,11,915936,79414,-124772.47315482999,2726,0.001,33403.351434616816,15620037.77455357,915600
336.0,11,916272,79438,-125044.80081196001,2727,0.001,33263.27458844866,15737494.12202381,915936
336.0,11,916608,79461,-127315.11203112999,2728,0.001,33510.05923316592,15862055.86830357,916272
336.0,11,916944,79484,-126308.27082547998,2729,0.001,33222.25571986607,17220316.532738097,916608
336.0,11,917280,79508,-125743.95409105999,2730,0.001,33345.812860398066,14923082.158482144,916944
336.0,11,917616,79532,-126575.01866555,2731,0.001,33562.64517066592,17184634.36011905,917280
336.0,11,917952,79556,-126702.99200674001,2732,0.001,33428.86444382441,16182916.805059524,917616
336.0,11,918288,79579,-125890.82425896003,2733,0.001,33360.94637044271,18243848.17857143,917952
336.0,11,918624,79603,-127672.83614829,2734,0.001,33390.3815452939,17216890.879464287,918288
336.0,11,918960,79627,-128064.85233841,2735,0.001,33411.68015252976,15191323.933779761,918624
336.0,11,919296,79651,-129512.67518451,2736,0.001,33406.112060546875,16260676.371279761,918960
336.0,11,919632,79675,-129226.76977286,2737,0.001,33301.33591424851,17129256.88392857,919296
336.0,11,919968,79698,-129631.21191657,2738,0.001,33428.763799758184,15195914.826636905,919632
336.0,11,920304,79722,-129561.8024099,2739,0.001,33498.03466796875,15064829.035714285,919968
336.0,11,920640,79746,-130771.80486725998,2740,0.001,33406.54788643973,16542606.667410715,920304
336.0,11,920976,79770,-131112.62370489,2741,0.001,33219.44242931547,15327433.386904761,920640
336.0,11,921312,79794,-132597.86317279,2742,0.001,33185.49969773066,16888084.30654762,920976
336.0,11,921648,79819,-132948.42897541999,2743,0.001,33329.20050920759,16738007.611607144,921312
336.0,11,921984,79842,-133426.36952578,2744,0.001,33255.1954171317,17073933.80282738,921648
336.0,11,922320,79867,-136179.49597755,2745,0.001,33202.27769252232,17111493.0625,921984
336.0,11,922656,79894,-135346.73419445,2746,0.001,33282.67287481399,16281377.875,922320
336.0,11,922992,79919,-135933.23013325004,2747,0.001,33113.558349609375,15328657.248511905,922656
336.0,11,923328,79943,-135581.62352465003,2748,0.001,33251.876825241816,17911747.604166668,922992
336.0,11,923664,79967,-134187.13899187002,2749,0.001,33288.03214518229,16617114.047619049,923328
336.0,11,924000,79990,-132516.44860477,2750,0.001,33151.82662527902,15186909.078125,923664
336.0,11,924336,80014,-132378.35111934002,2751,0.001,33229.62212844122,16330048.35342262,924000
336.0,11,924672,80038,-132556.67087181003,2752,0.001,33126.82855515253,14993182.874255951,924336
336.0,11,925008,80061,-131466.53380754,2753,0.001,33124.68283807664,16122151.663690476,924672
336.0,11,925344,80085,-130878.40425378,2754,0.001,33232.04860723586,17600179.73363095,925008
336.0,11,925680,80109,-130088.38193594001,2755,0.001,33047.53384254092,15743447.793154761,925344
336.0,11,926016,80132,-129949.40381186003,2756,0.001,33097.28542364211,16037027.220238095,925680
336.0,11,926352,80155,-129364.76622507001,2757,0.001,33062.60265531994,16548069.038690476,926016
